"APPRAISAL_YR","ACCOUNT_NUM","LATE_APP_IND","LATE_DOC_IND"
"2019","99110329147000000","N","N"
"2019","99110329151000000","N","N"
"2019","99110329152000000","N","N"
"2019","99110329980000000","N","N"
"2019","99110330610000000","N","N"
"2019","99110404590000000","N","N"
"2019","99110412163000000","N","N"
"2019","99110420290000000","N","N"
"2019","99110421900000000","N","N"
"2019","99110425200000000","N","N"
"2019","99110427900000000","N","N"
"2019","99110504120000000","N","N"
"2019","99110504160000000","N","N"
"2019","99110504210000000","N","N"
"2019","99110509320000000","N","N"
"2019","99110509390000000","N","N"
"2019","99110510190000000","N","N"
"2019","99110512300000000","N","N"
"2019","99110517150000000","N","N"
"2019","99110518600000000","N","N"
"2019","99110519200000000","N","N"
"2019","99110519590000000","N","N"
"2019","99110622100000000","N","N"
"2019","99110623200000000","N","N"
"2019","99110726103000000","N","N"
"2019","99110727350000000","N","N"
"2019","99110824790000000","N","N"
"2019","99110824810000000","N","N"
"2019","99110825600000000","N","N"
"2019","99110914920000000","N","N"
"2019","99110920470000000","N","N"
"2019","99111010910000000","N","N"
"2019","99111017510000000","N","N"
"2019","99111019310000000","N","N"
"2019","99111020230000000","N","N"
"2019","99111030100000000","N","N"
"2019","99111116142000000","N","N"
"2019","99111121560000000","N","N"
"2019","99111205560000000","N","N"
"2019","99111208100000000","N","N"
"2019","99111214800000000","N","N"
"2019","99111215930000000","N","N"
"2019","99111219102000000","N","N"
"2019","99111219530000000","N","N"
"2019","99120104600000000","N","N"
"2019","99120124400000000","N","N"
"2019","99120201560000000","N","N"
"2019","99120206150000000","N","N"
"2019","99120207790000000","N","N"
"2019","99120220120000000","N","N"
"2019","99120220150000000","N","N"
"2019","99120221410000000","Y","N"
"2019","99120221520000000","N","N"
"2019","99120222390000000","N","N"
"2019","99120305800000000","N","N"
"2019","99120320470000000","N","N"
"2019","99120321780000000","N","N"
"2019","99120326210000000","N","N"
"2019","99120327152000000","N","N"
"2019","99120327380000000","N","N"
"2019","99120329360000000","N","N"
"2019","99120329510000000","N","N"
"2019","99120329520000000","N","N"
"2019","99120402230000000","N","N"
"2019","99120404300000000","N","N"
"2019","99120410580000000","N","N"
"2019","99120416250000000","N","N"
"2019","99120417230000000","N","N"
"2019","99120418490000000","N","N"
"2019","99120418510000000","N","N"
"2019","99120418900000000","N","N"
"2019","99120419230000000","N","N"
"2019","99120423380000000","N","N"
"2019","99120424100000000","N","N"
"2019","99120424600000000","N","N"
"2019","99120427700000000","N","N"
"2019","99120427900000000","N","N"
"2019","99120503240000000","N","N"
"2019","99120507230000000","N","N"
"2019","99120507250000000","N","N"
"2019","99120507300000000","N","N"
"2019","99120508270000000","N","N"
"2019","99120508280000000","N","N"
"2019","99120508310000000","N","N"
"2019","99120508320000000","N","N"
"2019","99120508330000000","N","N"
"2019","99120508340000000","N","N"
"2019","99120508380000000","N","N"
"2019","99120731930000000","N","N"
"2019","99120821460000000","N","N"
"2019","99120823260000000","N","N"
"2019","99120911490000000","N","N"
"2019","99121003101000000","N","N"
"2019","99121022330000000","N","N"
"2019","99121029340000000","N","N"
"2019","99121031410000000","N","N"
"2019","99121112100000000","N","N"
"2019","99121114116000000","N","N"
"2019","99121127200000000","N","N"
"2019","99121210880000000","N","N"
"2019","99121212230000000","N","N"
"2019","99121213400000000","N","N"
"2019","99121219940000000","N","N"
"2019","99130103500000000","N","N"
"2019","99130108600000000","N","N"
"2019","99130109900000000","N","N"
"2019","99130122380000000","N","N"
"2019","99130124330000000","N","N"
"2019","99130130610000000","N","N"
"2019","99130211440000000","N","N"
"2019","99130213430000000","N","N"
"2019","99130325270000000","N","N"
"2019","99130401130000000","N","N"
"2019","99130409210000000","N","N"
"2019","99130410108000000","N","N"
"2019","99130415550000000","N","N"
"2019","99130418150000000","N","N"
"2019","99130418600000000","N","N"
"2019","99130419500000000","N","N"
"2019","99130422110000000","N","N"
"2019","99130425170000000","N","N"
"2019","99130425190000000","N","N"
"2019","99130425200000000","N","N"
"2019","99130426300000000","N","N"
"2019","99130502110000000","N","N"
"2019","99130507400000000","N","N"
"2019","99130507700000000","N","N"
"2019","99130508120000000","N","N"
"2019","99130508200000000","N","N"
"2019","99130509170000000","N","N"
"2019","99130514111000000","N","N"
"2019","99130514167000000","N","N"
"2019","99130514420000000","N","N"
"2019","99130520900000000","N","N"
"2019","99130523250000000","N","N"
"2019","99130909530000000","N","N"
"2019","99130911630000000","N","N"
"2019","99131001110000000","N","N"
"2019","99131007600000000","N","N"
"2019","99131021300000000","N","N"
"2019","99131022110000000","N","N"
"2019","99131024470000000","N","N"
"2019","99131028112000000","N","N"
"2019","99131028420000000","N","N"
"2019","99131030860000000","N","N"
"2019","99131111131000000","N","N"
"2019","99131112800000000","N","N"
"2019","99131125130000000","N","N"
"2019","99131203430000000","N","N"
"2019","99131210150000000","N","N"
"2019","99131210450000000","N","N"
"2019","99131210570000000","N","N"
"2019","99131210580000000","N","N"
"2019","99140107330000000","N","N"
"2019","99140114230000000","N","N"
"2019","99140115750000000","N","N"
"2019","99140129180000000","N","N"
"2019","99140130210000000","N","N"
"2019","99140130680000000","N","N"
"2019","99140205430000000","N","N"
"2019","99140217350000000","N","N"
"2019","99140217700000000","N","N"
"2019","99140317300000000","N","N"
"2019","99140320600000000","N","N"
"2019","99140401450000000","N","N"
"2019","99140408110000000","N","N"
"2019","99140408800000000","N","N"
"2019","99140408810000000","N","N"
"2019","99140409153000000","N","N"
"2019","99140409155000000","N","N"
"2019","99140409156000000","N","N"
"2019","99140409840000000","N","N"
"2019","99140410730000000","N","N"
"2019","99140414150000000","N","N"
"2019","99140414250000000","N","N"
"2019","99140415830000000","N","N"
"2019","99140416300000000","N","N"
"2019","99140416700000000","N","N"
"2019","99140417650000000","N","N"
"2019","99140417740000000","N","N"
"2019","99140421340000000","N","N"
"2019","99140421430000000","N","N"
"2019","99140422300000000","N","N"
"2019","99140422410000000","Y","N"
"2019","99140423130000000","N","N"
"2019","99140423190000000","N","N"
"2019","99140423280000000","N","N"
"2019","99140423380000000","N","N"
"2019","99140423500000000","N","N"
"2019","99140424310000000","N","N"
"2019","99140424600000000","N","N"
"2019","99140424800000000","N","N"
"2019","99140428130000000","N","N"
"2019","99140428970000000","N","N"
"2019","99140430220000000","N","N"
"2019","99140502210000000","N","N"
"2019","99140505370000000","N","N"
"2019","99140506100000000","N","N"
"2019","99140506310000000","N","N"
"2019","99140507250000000","N","N"
"2019","99140507430000000","N","N"
"2019","99140507520000000","N","N"
"2019","99140507640000000","N","N"
"2019","99140508630000000","N","N"
"2019","99140512500000000","N","N"
"2019","99140514360000000","N","N"
"2019","99140514390000000","N","N"
"2019","99140522230000000","N","N"
"2019","99140602200000000","N","N"
"2019","99140605100000000","N","N"
"2019","99140609100000000","N","N"
"2019","99140729330000000","N","N"
"2019","99140813410000000","N","N"
"2019","99140909120000000","N","N"
"2019","99140915180000000","N","N"
"2019","99141015470000000","N","N"
"2019","99141016280000000","N","N"
"2019","99141020130000000","N","N"
"2019","99141020780000000","N","N"
"2019","99141021370000000","N","N"
"2019","99141022340000000","N","N"
"2019","99141111210000000","N","N"
"2019","99141111600000000","N","N"
"2019","99141112450000000","N","N"
"2019","99141113180000000","N","N"
"2019","99141117140000000","N","N"
"2019","99141117180000000","Y","N"
"2019","99141118110000000","N","N"
"2019","99141124650000000","N","N"
"2019","99141211600000000","N","N"
"2019","99141211660000000","N","N"
"2019","99141217200000000","N","N"
"2019","99141231500000000","N","N"
"2019","99150106420000000","N","N"
"2019","99150108210000000","N","N"
"2019","99150111400000000","N","N"
"2019","99150112780000000","N","N"
"2019","99150113270000000","N","N"
"2019","99150115160000000","N","N"
"2019","99150121330000000","N","N"
"2019","99150128240000000","N","N"
"2019","99150128310000000","N","N"
"2019","99150128850000000","N","N"
"2019","99150129240000000","N","N"
"2019","99150204140000000","N","N"
"2019","99150204770000000","N","N"
"2019","99150212580000000","N","N"
"2019","99150212610000000","N","N"
"2019","99150216240000000","N","N"
"2019","99150218580000000","N","N"
"2019","99150302530000000","N","N"
"2019","99150304290000000","N","N"
"2019","99150317290000000","N","N"
"2019","99150323103000000","N","N"
"2019","99150323132000000","N","N"
"2019","99150323142000000","N","N"
"2019","99150323360000000","N","N"
"2019","99150324560000000","N","N"
"2019","99150324620000000","N","N"
"2019","99150325173000000","N","N"
"2019","99150326220000000","N","N"
"2019","99150326380000000","N","N"
"2019","99150402480000000","N","N"
"2019","99150407154000000","N","N"
"2019","99150407166000000","N","N"
"2019","99150408101000000","N","N"
