"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","SEQ_NUM","IMPR_TYP_DESC","IMPR_DESC","YR_BUILT","CONSTR_TYP_DESC","FLOOR_TYP_DESC","EXT_WALL_DESC","NUM_STORIES","AREA_SIZE","VAL_AMT","DEPRECIATION_PCT"
"00000170653000000","2019","00000170653000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","234","500.00",".75"
"00000170701000000","2019","00000170701000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","300.00",".75"
"00000170707000000","2019","00000170707000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","180","200.00",".90"
"00000170713000000","2019","00000170713000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","1000.00",".70"
"00000170716000000","2019","00000170716000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".60"
"00000170719000000","2019","00000170719000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","198","1976.24",".70"
"00000170722000000","2019","00000170722000000","1","ROOM ADDITION","ADDITION 6X12","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","72","100.00",".00"
"00000170722000000","2019","00000170722000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".50"
"00000170728000000","2019","00000170728000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","400","600.00",".75"
"00000170728000000","2019","00000170728000000","2","ATTACHED CARPORT","CARPORT","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","200","400.00",".75"
"00000170737000000","2019","00000170737000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","200","4800.00",".20"
"00000170743000000","2019","00000170743000000","1","STORAGE BUILDING","STRG","1000","FR-FRAME","DIRT","FRAME","0","200","4200.00",".30"
"00000170746000000","2019","00000170746000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","216","4536.00",".30"
"00000170749000000","2019","00000170749000000","1","ROOM ADDITION","PORCH ENCL","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","108","1500.00",".00"
"00000170752000000","2019","00000170752000000","2","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","VINYL","0","99","1237.50",".00"
"00000170761000000","2019","00000170761000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".50"
"00000170764000000","2019","00000170764000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","500.00",".60"
"00000170767000000","2019","00000170767000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","300.00",".90"
"00000170770000000","2019","00000170770000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000170782000000","2019","00000170782000000","1","DETACHED QUARTERS","2ND SFR-226 COOPER","1000","UNASSIGNED","UNASSIGNED","FRAME","0","720","10800.00",".70"
"00000170791000000","2019","00000170791000000","1","ATTACHED CARPORT","CARPORT","1970","MT-METAL","CONCRETE","FRAME","0","228","1140.00",".50"
"00000170794000000","2019","00000170794000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","400.00",".50"
"00000170812000000","2019","00000170812000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","216","200.00",".60"
"00000170827000000","2019","00000170827000000","1","ATTACHED QUARTERS","2ND SFR-CLASS 2 (2231 1/2","1000","UNASSIGNED","UNASSIGNED","FRAME","0","651","8000.00",".00"
"00000170839000000","2019","00000170839000000","1","STORAGE BUILDING","ACCESS BLDG","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","280","200.00",".00"
"00000170845000000","2019","00000170845000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".70"
"00000170845000000","2019","00000170845000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","UNASSIGNED","0","150","200.00",".70"
"00000170851000000","2019","00000170851000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","520","5458.02",".60"
"00000170896000000","2019","00000170896000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","198","2000.00",".00"
"00000170908000000","2019","00000170908000000","1","DETACHED QUARTERS","GARAGE CONV","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","280","600.00",".00"
"00000170911000000","2019","00000170911000000","1","DETACHED QUARTERS","2ND HOUSE - CLASS 2","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","638","7579.00",".01"
"00000170911000000","2019","00000170911000000","2","ROOM ADDITION","ENCLOSED PORCH","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","176","2090.00",".01"
"00000170953000000","2019","00000170953000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","400","800.00",".50"
"00000170983000000","2019","00000170983000000","1","ROOM ADDITION","ADDITION (5X12)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","60","100.00",".00"
"00000170986000000","2019","00000170986000000","1","UNASSIGNED","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","324","400.00",".65"
"00000171001000000","2019","00000171001000000","1","ROOM ADDITION","ADDITION(8X11)","1000","UNASSIGNED","UNASSIGNED","FRAME","0","88","100.00",".00"
"00000171010000000","2019","00000171010000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".70"
"00000171013000000","2019","00000171013000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","CONCRETE","UNASSIGNED","0","280","300.00",".60"
"00000171017000000","2019","00000171017000000","1","DETACHED CARPORT","CARPORT","1971","FR-FRAME","CONCRETE","FRAME","0","288","1000.00",".40"
"00000171018000000","2019","00000171018000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","280","1400.00",".65"
"00000171040000000","2019","00000171040000000","1","ENCLOSED PATIO","ENCL FRONT PORCH","1930","UNASSIGNED","UNASSIGNED","FRAME","0","112","1008.00",".60"
"00000171076000000","2019","00000171076000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","396","400.00",".60"
"00000171079000000","2019","00000171079000000","1","DETACHED CARPORT","GARAGE","1000","FR-FRAME","DIRT","ALUMINIUM","0","324","2430.00",".40"
"00000171094000000","2019","00000171094000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","400","400.00",".60"
"00000171094000000","2019","00000171094000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","DIRT","UNASSIGNED","0","320","400.00",".60"
"00000171127000000","2019","00000171127000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","300.00",".60"
"00000171127000000","2019","00000171127000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","100.00",".60"
"00000171136000000","2019","00000171136000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","162","200.00",".60"
"00000171160000000","2019","00000171160000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","200.00",".60"
"00000171172000000","2019","00000171172000000","1","DETACHED QUARTERS","3711 OCTAVIA","1000","UNASSIGNED","UNASSIGNED","FRAME","0","768","6912.00",".70"
"00000171181000000","2019","00000171181000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","360","400.00",".95"
"00000171184000000","2019","00000171184000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","5600.00",".20"
"00000171190000000","2019","00000171190000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","180","200.00",".60"
"00000171211000000","2019","00000171211000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","120","703.00",".50"
"00000171220000000","2019","00000171220000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","399","2832.00",".50"
"00000171226000000","2019","00000171226000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","1756.00",".50"
"00000171226000000","2019","00000171226000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","500.00",".50"
"00000171229000000","2019","00000171229000000","1","DETACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","260","2050.00",".50"
"00000171232000000","2019","00000171232000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","150","500.00",".50"
"00000171235000000","2019","00000171235000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","CONCRETE","FRAME","0","200","3000.00",".50"
"00000171238000000","2019","00000171238000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","1171.00",".60"
"00000171241000000","2019","00000171241000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","360","2104.00",".50"
"00000171241000000","2019","00000171241000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","500.00",".50"
"00000171244000000","2019","00000171244000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","1171.00",".45"
"00000171247000000","2019","00000171247000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","280","2458.00",".60"
"00000171253000000","2019","00000171253000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","1171.00",".50"
"00000171256000000","2019","00000171256000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","1405.00",".50"
"00000171259000000","2019","00000171259000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","945.00",".50"
"00000171262000000","2019","00000171262000000","1","UNASSIGNED","ADDITION","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","1050","12750.00",".00"
"00000171262000000","2019","00000171262000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","1580.00",".60"
"00000171265000000","2019","00000171265000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","490.00",".45"
"00000171277000000","2019","00000171277000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","1546.00",".45"
"00000171280000000","2019","00000171280000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","840.00",".50"
"00000171283000000","2019","00000171283000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","216","1361.00",".50"
"00000171286000000","2019","00000171286000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","843.00",".50"
"00000171289000000","2019","00000171289000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","1050.00",".50"
"00000171292000000","2019","00000171292000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","1171.00",".50"
"00000171292000000","2019","00000171292000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","500.00",".50"
"00000171295000000","2019","00000171295000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","1405.00",".45"
"00000171298000000","2019","00000171298000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","1265.00",".50"
"00000171301000000","2019","00000171301000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","1260.00",".50"
"00000171304000000","2019","00000171304000000","1","DETACHED QUARTERS","SERVANTS QUARTERS","1000","FR-FRAME","UNASSIGNED","UNASSIGNED","0","336","2081.00",".00"
"00000171307000000","2019","00000171307000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","162","851.00",".50"
"00000171310000000","2019","00000171310000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","162","1185.00",".45"
"00000171310000000","2019","00000171310000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","500.00",".45"
"00000171316000000","2019","00000171316000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","720.00",".60"
"00000171319000000","2019","00000171319000000","1","UNASSIGNED","WF ADDITION","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","306","3060.00",".00"
"00000171319000000","2019","00000171319000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","162","1138.00",".50"
"00000171319000000","2019","00000171319000000","3","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","500.00",".50"
"00000171346000000","2019","00000171346000000","1","DETACHED QUARTERS","APARTMENT IN BACK","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","400","2600.00",".00"
"00000171346000000","2019","00000171346000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","400.00",".45"
"00000171388000000","2019","00000171388000000","0","ATTACHED GARAGE","","9999","FR-FRAME","CONCRETE","UNASSIGNED","0","300","9847.53",".00"
"00000171391000000","2019","00000171391000000","2","DETACHED QUARTERS","2ND RESIDENCE","1000","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","376","13536.00",".60"
"00000171406000000","2019","00000171406000000","1","ATTACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","UNASSIGNED","0","200","100.00",".60"
"00000171412000000","2019","00000171412000000","0","ATTACHED GARAGE","","9999","FR-FRAME","CONCRETE","UNASSIGNED","0","300","9847.53",".00"
"00000171418000000","2019","00000171418000000","1","ATTACHED CARPORT","","2004","UNASSIGNED","UNASSIGNED","MASONITE","0","252","5040.00",".00"
"00000171418000000","2019","00000171418000000","2","STORAGE BUILDING","","2004","UNASSIGNED","UNASSIGNED","MASONITE","0","48","960.00",".00"
"00000171421000000","2019","00000171421000000","1","ATTACHED CARPORT","","2004","UNASSIGNED","UNASSIGNED","MASONITE","0","252","5040.00",".00"
"00000171421000000","2019","00000171421000000","2","STORAGE BUILDING","","2004","UNASSIGNED","UNASSIGNED","MASONITE","0","48","960.00",".00"
"00000171427000000","2019","00000171427000000","1","ATTACHED GARAGE","","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","400","2626.01",".00"
"00000171439000000","2019","00000171439000000","1","DETACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","400","1000.00",".70"
"00000171469000000","2019","00000171469000000","1","OUTBUILDING","SLAB","2018","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","1","19023.20",".90"
"00000171469000000","2019","00000171469000000","2","ATTACHED GARAGE","","9999","FR-FRAME","CONCRETE","UNASSIGNED","0","228","872.57",".00"
"00000171472000000","2019","00000171472000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","300.00",".60"
"00000171484000000","2019","00000171484000000","1","STORAGE BUILDING","OB FRAME STG BLDG","1000","UNASSIGNED","UNASSIGNED","FRAME","0","40","800.00",".00"
"00000171484000000","2019","00000171484000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","198","3960.00",".25"
"00000171487000000","2019","00000171487000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000171490000000","2019","00000171490000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","400.00",".50"
"00000171493000000","2019","00000171493000000","1","UNASSIGNED","2611 ROMINE ST. CLASS 2","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","600","6276.00",".00"
"00000171502000000","2019","00000171502000000","1","ROOM ADDITION","ADDITION(6X8)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","48","100.00",".00"
"00000171508000000","2019","00000171508000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","210","200.00",".60"
"00000171520000000","2019","00000171520000000","1","DETACHED QUARTERS","2ND HOME","1920","UNASSIGNED","UNASSIGNED","FRAME","0","588","4410.00",".75"
"00000171535000000","2019","00000171535000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","450","600.00",".60"
"00000171547000000","2019","00000171547000000","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","198","890.00",".60"
"00000171553000000","2019","00000171553000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","400.00",".60"
"00000171565000000","2019","00000171565000000","1","UNASSIGNED","BRKOVER STRUCT(5000 EST)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","0","2500.00",".50"
"00000171571000000","2019","00000171571000000","1","DETACHED QUARTERS","DET GUEST QTRS","1000","FR-FRAME","CONCRETE","FRAME","0","280","7000.00",".50"
"00000171571000000","2019","00000171571000000","2","ATTACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","FRAME","0","180","720.00",".50"
"00000171574000000","2019","00000171574000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","280","400.00",".45"
"00000171583000000","2019","00000171583000000","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","180","810.00",".60"
"00000171610000000","2019","00000171610000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171652000000","2019","00000171652000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","216","432.00",".80"
"00000171655000000","2019","00000171655000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","160","200.00",".50"
"00000171688000000","2019","00000171688000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","MASONITE","0","400","3600.00",".70"
"00000171691000000","2019","00000171691000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171700000000","2019","00000171700000000","1","ROOM ADDITION","REAR ADDN","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","192","2661.00",".01"
"00000171700000000","2019","00000171700000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000171724000000","2019","00000171724000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","500","1200.00",".50"
"00000171724000000","2019","00000171724000000","2","UNASSIGNED","SERVANTS QUARTERS","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","500","3000.00",".00"
"00000171727000000","2019","00000171727000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","400.00",".50"
"00000171751000000","2019","00000171751000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","480","1200.00",".45"
"00000171757000000","2019","00000171757000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","280","300.00",".60"
"00000171763000000","2019","00000171763000000","1","STORAGE BUILDING","STORAGE BUILDING (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","300","300.00",".50"
"00000171763000000","2019","00000171763000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".50"
"00000171766000000","2019","00000171766000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","200","1491.00",".60"
"00000171769000000","2019","00000171769000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","264","1320.00",".50"
"00000171814000000","2019","00000171814000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","ASBESTOS SHINGLES","0","400","4800.00",".60"
"00000171814000000","2019","00000171814000000","2","DETACHED QUARTERS","SERVANTS QUARTERS","1000","UNASSIGNED","UNASSIGNED","ASBESTOS SHINGLES","0","400","14400.00",".60"
"00000171826000000","2019","00000171826000000","1","ROOM ADDITION","10X12 ADDITION (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","120","300.00",".00"
"00000171826000000","2019","00000171826000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","464","600.00",".60"
"00000171829000000","2019","00000171829000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","240","500.00",".60"
"00000171832000000","2019","00000171832000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","280","400.00",".50"
"00000171838000000","2019","00000171838000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".60"
"00000171841000000","2019","00000171841000000","1","ATTACHED GARAGE","","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","260","10119.32",".05"
"00000171844000000","2019","00000171844000000","1","ROOM ADDITION","6X14 ADDITION (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","84","100.00",".00"
"00000171844000000","2019","00000171844000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","216","200.00",".60"
"00000171850000000","2019","00000171850000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","220","2000.00",".20"
"00000171868000000","2019","00000171868000000","1","ROOM ADDITION","ADDITION (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","561","7497.00",".01"
"00000171868000000","2019","00000171868000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","340","50.00",".50"
"00000171875000000","2019","00000171875000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","440","2200.00",".45"
"00000171877000000","2019","00000171877000000","1","ATTACHED GARAGE","GARAGE","1000","BK-BRICK","CONCRETE","UNASSIGNED","0","400","1200.00",".60"
"00000171886000000","2019","00000171886000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","260","200.00",".60"
"00000171892000000","2019","00000171892000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","200.00",".60"
"00000171898000000","2019","00000171898000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","440","600.00",".60"
"00000171901000000","2019","00000171901000000","1","ROOM ADDITION","ADDITION 10X14","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","140","100.00",".00"
"00000171910000000","2019","00000171910000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","300.00",".60"
"00000171910000000","2019","00000171910000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171916000000","2019","00000171916000000","1","ENCLOSED GARAGE","GARAGE CONVERSION","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","480","1000.00",".00"
"00000171916000000","2019","00000171916000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","400.00",".60"
"00000171919000000","2019","00000171919000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","400","400.00",".60"
"00000171922000000","2019","00000171922000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","500.00",".50"
"00000171925000000","2019","00000171925000000","1","ROOM ADDITION","ADDITION(9X12)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","108","100.00",".00"
"00000171925000000","2019","00000171925000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171925000000","2019","00000171925000000","3","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171934000000","2019","00000171934000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","264","200.00",".60"
"00000171937000000","2019","00000171937000000","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","581","6490.65",".60"
"00000171940000000","2019","00000171940000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171943000000","2019","00000171943000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","100.00",".50"
"00000171949000000","2019","00000171949000000","1","UNASSIGNED","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","240","400.00",".60"
"00000171961000000","2019","00000171961000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","280","300.00",".50"
"00000171961000000","2019","00000171961000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","196","500.00",".50"
"00000171964000000","2019","00000171964000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171964000000","2019","00000171964000000","2","DETACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000171973000000","2019","00000171973000000","1","ATTACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","UNASSIGNED","0","200","200.00",".60"
"00000171973000000","2019","00000171973000000","2","ATTACHED CARPORT","CARPORT","1000","MT-METAL","CONCRETE","UNASSIGNED","0","200","400.00",".60"
"00000171985000000","2019","00000171985000000","1","ATTACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","240","1080.00",".60"
"00000171991000000","2019","00000171991000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","560","800.00",".60"
"00000171994000000","2019","00000171994000000","1","STORAGE SPACE","OB FR STG BLDG","1000","UNASSIGNED","UNASSIGNED","FRAME","0","40","800.00",".00"
"00000171994000000","2019","00000171994000000","2","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","198","3960.00",".00"
