"","Acct","count_of_311","count_of_311_scaled"
"1224","00000356161000000",1,0.693255533297688
"1225","00000356164000000",1,0.693255533297688
"1226","00000357097000000",1,0.693255533297688
"1227","00000357100000000",1,0.693255533297688
"1228","00000357154000000",1,0.693255533297688
"1229","00000357157000000",2,1.38651106659538
"1230","00000357160000000",2,1.38651106659538
"1231","00000357367000000",1,0.693255533297688
"1232","00000357370000000",1,0.693255533297688
"1233","00000357502000000",1,0.693255533297688
"1234","00000357505000000",1,0.693255533297688
"1235","00000357700000000",1,0.693255533297688
"1236","00000357703000000",1,0.693255533297688
"1237","00000357709000000",1,0.693255533297688
"1238","00000357712000000",2,1.38651106659538
"1239","00000358069000000",2,1.38651106659538
"1240","00000358075000000",2,1.38651106659538
"1241","00000358207400000",1,0.693255533297688
"1242","00000358207420000",1,0.693255533297688
"1243","00000358207440000",1,0.693255533297688
"1244","00000358624000000",1,0.693255533297688
"1245","00000360307000000",1,0.693255533297688
"1246","00000360310000000",1,0.693255533297688
"1247","00000360928000000",1,0.693255533297688
"1248","00000360931000000",1,0.693255533297688
"1249","00000360946000000",1,0.693255533297688
"1250","00000360949000000",2,1.38651106659538
"1251","00000360952000000",2,1.38651106659538
"1252","00000360955000000",1,0.693255533297688
"1253","00000360961000000",1,0.693255533297688
"1254","00000360964000000",1,0.693255533297688
"1255","00000361123000000",1,0.693255533297688
"1256","00000361201000000",2,1.38651106659538
"1257","00000361204000000",1,0.693255533297688
"1258","00000361240000000",1,0.693255533297688
"1259","00000361243000000",1,0.693255533297688
"1260","00000361312000000",1,0.693255533297688
"1261","00000361315000000",1,0.693255533297688
"1262","00000363487000000",1,0.693255533297688
"1263","00000363490000000",1,0.693255533297688
"1264","00000363589000000",1,0.693255533297688
"1265","00000363592000000",1,0.693255533297688
"1266","00000367935000000",1,0.693255533297688
"1267","00000367935020100",1,0.693255533297688
"1268","00000368812000000",1,0.693255533297688
"1269","00000368815000000",1,0.693255533297688
"1270","00000368818000000",1,0.693255533297688
"1271","00000369001000000",1,0.693255533297688
"1272","00000369034000000",1,0.693255533297688
"1273","00000369037000000",1,0.693255533297688
"1274","00000369046000000",1,0.693255533297688
"1275","00000369049000000",1,0.693255533297688
"1276","00000369052000000",1,0.693255533297688
"1277","00000369055000000",1,0.693255533297688
"1278","00000369136000000",1,0.693255533297688
"1279","00000369139000000",1,0.693255533297688
"1280","00000369364000000",1,0.693255533297688
"1281","00000369367000000",1,0.693255533297688
"1282","00000369592000000",1,0.693255533297688
"1283","00000369595000000",1,0.693255533297688
"1284","00000369598000000",1,0.693255533297688
"1285","00000369676000000",2,1.38651106659538
"1286","00000369679000000",2,1.38651106659538
"1287","00000369733000000",1,0.693255533297688
"1288","00000370051000000",1,0.693255533297688
"1289","00000370054000000",1,0.693255533297688
"1290","00000370078000000",1,0.693255533297688
"1291","00000370723000000",1,0.693255533297688
"1292","00000370759000000",3,2.07976659989306
"1293","00000370762000000",2,1.38651106659538
"1294","00000370792000000",1,0.693255533297688
"1295","00000370795000000",1,0.693255533297688
"1296","00000370816000000",1,0.693255533297688
"1297","00000370819000000",1,0.693255533297688
"1298","00000370822000000",3,2.07976659989306
"1299","00000370825000000",3,2.07976659989306
"1300","00000370852000000",1,0.693255533297688
"1301","00000370855000000",1,0.693255533297688
"1302","00000370876000000",1,0.693255533297688
"1303","00000370879000000",1,0.693255533297688
"1304","00000370900000000",1,0.693255533297688
"1305","00000370909000000",1,0.693255533297688
"1306","00000370936000000",6,4.15953319978613
"1307","00000370939000000",6,4.15953319978613
"1308","00000370942000000",1,0.693255533297688
"1309","00000371116000000",3,2.07976659989306
"1310","00000371119000000",2,1.38651106659538
"1311","00000371140000000",1,0.693255533297688
"1312","00000371149000000",1,0.693255533297688
"1313","00000371158000000",1,0.693255533297688
"1314","00000371161000000",1,0.693255533297688
"1315","00000371170000000",1,0.693255533297688
"1316","00000371173000000",1,0.693255533297688
"1317","00000371206000000",1,0.693255533297688
"1318","00000371209000000",1,0.693255533297688
"1319","00000371215000000",1,0.693255533297688
"1320","00000371236000000",2,1.38651106659538
"1321","00000371239000000",1,0.693255533297688
"1322","00000371242000000",1,0.693255533297688
"1323","00000371254000000",2,1.38651106659538
"1324","00000371257000000",1,0.693255533297688
"1325","00000371296000000",1,0.693255533297688
"1326","00000371299000000",1,0.693255533297688
"1327","00000371311000000",1,0.693255533297688
"1328","00000371317000000",1,0.693255533297688
"1329","00000371398000000",1,0.693255533297688
"1330","00000371401000000",2,1.38651106659538
"1331","00000371407000000",1,0.693255533297688
"1332","00000371410000000",1,0.693255533297688
"1333","00000371440000000",1,0.693255533297688
"1334","00000371443000000",1,0.693255533297688
"1335","00000371479000000",1,0.693255533297688
"1336","00000371494000000",1,0.693255533297688
"1337","00000371497000000",1,0.693255533297688
"1338","00000371515000000",1,0.693255533297688
"1339","00000371521000000",1,0.693255533297688
"1340","00000371629000000",1,0.693255533297688
"1341","00000371887000000",1,0.693255533297688
"1342","00000371890000000",1,0.693255533297688
"1343","00000372238000000",1,0.693255533297688
"1344","00000372247000000",1,0.693255533297688
"1345","00000372346500000",1,0.693255533297688
"1346","00000372496000000",1,0.693255533297688
"1347","00000372496500000",1,0.693255533297688
"1348","00000372550000000",1,0.693255533297688
"1349","00000372553000000",1,0.693255533297688
"1350","00000372655000000",1,0.693255533297688
"1351","00000372832000000",1,0.693255533297688
"1352","00000372835000000",1,0.693255533297688
"1353","00000372883000000",1,0.693255533297688
"1354","00000372889000000",1,0.693255533297688
"1355","00000373003000000",1,0.693255533297688
"1356","00000373006000000",1,0.693255533297688
"1357","00000373039000000",1,0.693255533297688
"1358","00000373084000000",1,0.693255533297688
"1359","00000373087000000",1,0.693255533297688
"1360","00000373630000000",1,0.693255533297688
"1361","00000373633000000",1,0.693255533297688
"1362","00000373702000000",1,0.693255533297688
"1363","00000373702000100",1,0.693255533297688
"1364","00000373924000000",1,0.693255533297688
"1365","00000374011000000",1,0.693255533297688
"1366","00000374014000000",1,0.693255533297688
"1367","00000374206000000",1,0.693255533297688
"1368","00000374209000000",1,0.693255533297688
"1369","00000374428000000",1,0.693255533297688
"1370","00000374716000000",1,0.693255533297688
"1371","00000375169000000",1,0.693255533297688
"1372","00000375403000000",1,0.693255533297688
"1373","00000375406000000",1,0.693255533297688
"1374","00000375700000000",1,0.693255533297688
"1375","00000375769000000",1,0.693255533297688
"1376","00000375772000000",1,0.693255533297688
"1377","00000376162000000",1,0.693255533297688
"1378","00000376165000000",1,0.693255533297688
"1379","00000376342000000",1,0.693255533297688
"1380","00000376624000000",1,0.693255533297688
"1381","00000377158000000",1,0.693255533297688
"1382","00000377161000000",1,0.693255533297688
"1383","00000377467000000",1,0.693255533297688
"1384","00000377470000000",1,0.693255533297688
"1385","00000378022000000",1,0.693255533297688
"1386","00000378025000000",1,0.693255533297688
"1387","00000378223000000",1,0.693255533297688
"1388","00000378394000000",1,0.693255533297688
"1389","00000378397000000",1,0.693255533297688
"1390","00000379006000000",1,0.693255533297688
"1391","00000379009000000",1,0.693255533297688
"1392","00000379036000000",1,0.693255533297688
"1393","00000379354000000",1,0.693255533297688
"1394","00000379357000000",1,0.693255533297688
"1395","00000379570000000",1,0.693255533297688
"1396","00000380143000000",1,0.693255533297688
"1397","00000380146000000",1,0.693255533297688
"1398","00000380179000000",1,0.693255533297688
"1399","00000380596000000",2,1.38651106659538
"1400","00000380602000000",1,0.693255533297688
"1401","00000380998000000",1,0.693255533297688
"1402","00000381001000000",1,0.693255533297688
"1403","00000381601000000",1,0.693255533297688
"1404","00000381604000000",1,0.693255533297688
"1405","00000382114000000",1,0.693255533297688
"1406","00000382210000000",1,0.693255533297688
"1407","00000382213000000",1,0.693255533297688
"1408","00000382216000000",1,0.693255533297688
"1409","00000382231000000",2,1.38651106659538
"1410","00000382234000000",5,3.46627766648844
"1411","00000382237000000",3,2.07976659989306
"1412","00000382240000000",1,0.693255533297688
"1413","00000382243000000",1,0.693255533297688
"1414","00000382351000000",1,0.693255533297688
"1415","00000382354000000",1,0.693255533297688
"1416","00000382369000000",2,1.38651106659538
"1417","00000382372000000",2,1.38651106659538
"1418","00000382420000000",1,0.693255533297688
"1419","00000382423000000",1,0.693255533297688
"1420","00000382549000000",1,0.693255533297688
"1421","00000382552000000",1,0.693255533297688
"1422","00000382585000000",2,1.38651106659538
"1423","00000382588000000",2,1.38651106659538
"1424","00000382594000000",1,0.693255533297688
"1425","00000382597000000",1,0.693255533297688
"1426","00000382609000000",1,0.693255533297688
"1427","00000382612000000",1,0.693255533297688
"1428","00000382915000000",1,0.693255533297688
"1429","00000382918000000",1,0.693255533297688
"1430","00000383056000000",1,0.693255533297688
"1431","00000383059000000",1,0.693255533297688
"1432","00000384052000000",1,0.693255533297688
"1433","00000384058000000",1,0.693255533297688
"1434","00000384718000000",1,0.693255533297688
"1435","00000384721000000",1,0.693255533297688
"1436","00000385963000000",1,0.693255533297688
"1437","00000385966000000",1,0.693255533297688
"1438","00000386002000000",1,0.693255533297688
"1439","00000386503000000",1,0.693255533297688
"1440","00000386632000000",1,0.693255533297688
"1441","00000386635000000",1,0.693255533297688
"1442","00000387622000000",1,0.693255533297688
"1443","00000387625000000",1,0.693255533297688
"1444","00000387823000000",1,0.693255533297688
"1445","00000387826000000",1,0.693255533297688
"1446","00000388834000000",1,0.693255533297688
"1447","00000388837000000",1,0.693255533297688
"1448","00000389764000000",1,0.693255533297688
"1449","00000389767000000",1,0.693255533297688
"1450","00000389896000000",1,0.693255533297688
"1451","00000389899000000",1,0.693255533297688
"1452","00000391774000000",1,0.693255533297688
"1453","00000391777000000",1,0.693255533297688
"1454","00000391849000000",1,0.693255533297688
"1455","00000391852000000",1,0.693255533297688
"1456","00000392032000000",1,0.693255533297688
"1457","00000392035000000",1,0.693255533297688
"1458","00000392050000000",2,1.38651106659538
"1459","00000392053000000",2,1.38651106659538
"1460","00000392056000000",1,0.693255533297688
"1461","00000392101000000",2,1.38651106659538
"1462","00000392146000000",1,0.693255533297688
"1463","00000392149000000",1,0.693255533297688
"1464","00000392179000000",2,1.38651106659538
"1465","00000392182000000",2,1.38651106659538
"1466","00000392227000000",1,0.693255533297688
"1467","00000392665000000",1,0.693255533297688
"1468","00000392780000000",2,1.38651106659538
"1469","00000392782000000",1,0.693255533297688
"1470","00000392899000000",1,0.693255533297688
"1471","00000392902000000",1,0.693255533297688
"1472","00000392956000000",1,0.693255533297688
"1473","00000392968000000",1,0.693255533297688
"1474","00000392971000000",1,0.693255533297688
"1475","00000393586000000",1,0.693255533297688
"1476","00000393589000000",1,0.693255533297688
"1477","00000393763000000",1,0.693255533297688
"1478","00000393766000000",1,0.693255533297688
"1479","00000394006000000",1,0.693255533297688
"1480","00000394084000000",1,0.693255533297688
"1481","00000394087000000",1,0.693255533297688
"1482","00000394315740000",1,0.693255533297688
"1483","00000394316400000",1,0.693255533297688
"1484","00000394316420000",1,0.693255533297688
"1485","00000394318400000",1,0.693255533297688
"1486","00000394318420000",1,0.693255533297688
"1487","00000394987000000",1,0.693255533297688
"1488","00000395023000000",1,0.693255533297688
"1489","00000395026000000",1,0.693255533297688
"1490","00000395029000000",1,0.693255533297688
"1491","00000395032000000",1,0.693255533297688
"1492","00000395053000000",1,0.693255533297688
"1493","00000395056000000",1,0.693255533297688
"1494","00000395059000000",1,0.693255533297688
"1495","00000395086000000",2,1.38651106659538
"1496","00000395170000000",1,0.693255533297688
"1497","00000395173000000",1,0.693255533297688
"1498","00000395185000000",1,0.693255533297688
"1499","00000395188000000",1,0.693255533297688
"1500","00000395200000000",1,0.693255533297688
"1501","00000395203000000",1,0.693255533297688
"1502","00000395251000000",1,0.693255533297688
"1503","00000395254000000",1,0.693255533297688
"1504","00000395260000000",1,0.693255533297688
"1505","00000395287000000",1,0.693255533297688
"1506","00000395314000000",1,0.693255533297688
"1507","00000395317000000",1,0.693255533297688
"1508","00000395320000000",1,0.693255533297688
"1509","00000395323000000",1,0.693255533297688
"1510","00000395377000000",2,1.38651106659538
"1511","00000395392000000",1,0.693255533297688
"1512","00000395395000000",1,0.693255533297688
"1513","00000395509000000",1,0.693255533297688
"1514","00000395518000000",1,0.693255533297688
"1515","00000395587000000",1,0.693255533297688
"1516","00000395590000000",3,2.07976659989306
"1517","00000395605000000",1,0.693255533297688
"1518","00000395608000000",1,0.693255533297688
"1519","00000395677000000",2,1.38651106659538
"1520","00000395680000000",2,1.38651106659538
"1521","00000395698000000",2,1.38651106659538
"1522","00000395701000000",2,1.38651106659538
"1523","00000395722000000",1,0.693255533297688
"1524","00000395725000000",1,0.693255533297688
"1525","00000395746000000",1,0.693255533297688
"1526","00000395749000000",1,0.693255533297688
"1527","00000395752000000",1,0.693255533297688
"1528","00000395755000000",1,0.693255533297688
"1529","00000395758000000",1,0.693255533297688
"1530","00000395794000000",2,1.38651106659538
"1531","00000395797000000",2,1.38651106659538
"1532","00000395803000000",1,0.693255533297688
"1533","00000395806000000",1,0.693255533297688
"1534","00000395809000000",1,0.693255533297688
"1535","00000395812000000",1,0.693255533297688
"1536","00000395848000000",1,0.693255533297688
"1537","00000395860000000",1,0.693255533297688
"1538","00000395875000000",2,1.38651106659538
"1539","00000395878000000",2,1.38651106659538
"1540","00000395884000000",1,0.693255533297688
"1541","00000395887000000",2,1.38651106659538
"1542","00000395890000000",2,1.38651106659538
"1543","00000395902000000",1,0.693255533297688
"1544","00000395923000000",1,0.693255533297688
"1545","00000395962000000",1,0.693255533297688
"1546","00000395965000000",2,1.38651106659538
"1547","00000395968000000",1,0.693255533297688
"1548","00000395971000000",1,0.693255533297688
"1549","00000395974000000",1,0.693255533297688
"1550","00000395983000000",1,0.693255533297688
"1551","00000395986000000",1,0.693255533297688
"1552","00000395989000000",1,0.693255533297688
"1553","00000396004000000",1,0.693255533297688
"1554","00000396007000000",1,0.693255533297688
"1555","00000396028000000",1,0.693255533297688
"1556","00000396034000000",1,0.693255533297688
"1557","00000396037000000",1,0.693255533297688
"1558","00000396049000000",2,1.38651106659538
"1559","00000396058000000",2,1.38651106659538
"1560","00000396061000000",5,3.46627766648844
"1561","00000396079000000",1,0.693255533297688
"1562","00000396094000000",2,1.38651106659538
"1563","00000396097000000",2,1.38651106659538
"1564","00000396103000000",2,1.38651106659538
"1565","00000396106000000",3,2.07976659989306
"1566","00000396109000000",1,0.693255533297688
"1567","00000396112000000",1,0.693255533297688
"1568","00000396115000000",2,1.38651106659538
"1569","00000396121000000",1,0.693255533297688
"1570","00000396124000000",2,1.38651106659538
"1571","00000396127000000",1,0.693255533297688
"1572","00000396130000000",1,0.693255533297688
"1573","00000396136000000",3,2.07976659989306
"1574","00000396139000000",3,2.07976659989306
"1575","00000396151000000",2,1.38651106659538
"1576","00000396154000000",2,1.38651106659538
"1577","00000396205000000",1,0.693255533297688
"1578","00000396208000000",1,0.693255533297688
"1579","00000396214000000",2,1.38651106659538
"1580","00000396217000000",2,1.38651106659538
"1581","00000396232000000",2,1.38651106659538
"1582","00000396238000000",1,0.693255533297688
"1583","00000396241000000",1,0.693255533297688
"1584","00000396253000000",1,0.693255533297688
"1585","00000396256000000",1,0.693255533297688
"1586","00000396268000000",1,0.693255533297688
"1587","00000396271000000",2,1.38651106659538
"1588","00000396274000000",1,0.693255533297688
"1589","00000396277000000",2,1.38651106659538
"1590","00000396310000000",1,0.693255533297688
"1591","00000396325000000",1,0.693255533297688
"1592","00000396328000000",1,0.693255533297688
"1593","00000396331000000",1,0.693255533297688
"1594","00000396334000000",1,0.693255533297688
"1595","00000396376000000",1,0.693255533297688
"1596","00000396379000000",2,1.38651106659538
"1597","00000396403000000",1,0.693255533297688
"1598","00000396457000000",1,0.693255533297688
"1599","00000396460000000",1,0.693255533297688
"1600","00000396478000000",1,0.693255533297688
"1601","00000396481000000",1,0.693255533297688
"1602","00000396484000000",1,0.693255533297688
"1603","00000396493000000",1,0.693255533297688
"1604","00000396496000000",1,0.693255533297688
"1605","00000396505000000",1,0.693255533297688
"1606","00000396508000000",3,2.07976659989306
"1607","00000396511000000",2,1.38651106659538
"1608","00000396559000000",1,0.693255533297688
"1609","00000396622000000",1,0.693255533297688
"1610","00000396625000000",1,0.693255533297688
"1611","00000396646000000",2,1.38651106659538
"1612","00000396724000000",1,0.693255533297688
"1613","00000396730000000",1,0.693255533297688
"1614","00000396757000000",2,1.38651106659538
"1615","00000396760000000",2,1.38651106659538
"1616","00000396817000000",1,0.693255533297688
"1617","00000396883000000",1,0.693255533297688
"1618","00000396886000000",1,0.693255533297688
"1619","00000396907000000",1,0.693255533297688
"1620","00000396928000000",1,0.693255533297688
"1621","00000396931000000",1,0.693255533297688
"1622","00000396937000000",1,0.693255533297688
"1623","00000396940000000",1,0.693255533297688
"1624","00000396943000000",2,1.38651106659538
"1625","00000396946000000",2,1.38651106659538
"1626","00000396988000000",1,0.693255533297688
"1627","00000396991000000",1,0.693255533297688
"1628","00000397000000000",1,0.693255533297688
"1629","00000397003000000",1,0.693255533297688
"1630","00000397054000000",2,1.38651106659538
"1631","00000397057000000",1,0.693255533297688
"1632","00000397060000000",1,0.693255533297688
"1633","00000397132000000",2,1.38651106659538
"1634","00000397135000000",3,2.07976659989306
"1635","00000397138000000",1,0.693255533297688
"1636","00000397147000000",3,2.07976659989306
"1637","00000397150000000",2,1.38651106659538
"1638","00000397159000000",1,0.693255533297688
"1639","00000397162000000",1,0.693255533297688
"1640","00000397165000000",1,0.693255533297688
"1641","00000397177000000",1,0.693255533297688
"1642","00000397201000000",1,0.693255533297688
"1643","00000397204000000",1,0.693255533297688
"1644","00000397243000000",1,0.693255533297688
"1645","00000397246000000",1,0.693255533297688
"1646","00000397294000000",1,0.693255533297688
"1647","00000397360000000",1,0.693255533297688
"1648","00000397363000000",2,1.38651106659538
"1649","00000397366000000",2,1.38651106659538
"1650","00000397369000000",2,1.38651106659538
"1651","00000397372000000",1,0.693255533297688
"1652","00000397390000000",1,0.693255533297688
"1653","00000397393000000",2,1.38651106659538
"1654","00000397396000000",1,0.693255533297688
"1655","00000397417000000",1,0.693255533297688
"1656","00000397420000000",1,0.693255533297688
"1657","00000397441000000",1,0.693255533297688
"1658","00000397444000000",1,0.693255533297688
"1659","00000397486000000",1,0.693255533297688
"1660","00000397489000000",1,0.693255533297688
"1661","00000397528000000",2,1.38651106659538
"1662","00000397531000000",2,1.38651106659538
"1663","00000397558000000",1,0.693255533297688
"1664","00000397561000000",1,0.693255533297688
"1665","00000397567000000",3,2.07976659989306
"1666","00000397570000000",3,2.07976659989306
"1667","00000397573000000",1,0.693255533297688
"1668","00000397576000000",1,0.693255533297688
"1669","00000397609000000",1,0.693255533297688
"1670","00000397612000000",2,1.38651106659538
"1671","00000397615000000",3,2.07976659989306
"1672","00000397618000000",2,1.38651106659538
"1673","00000397621000000",4,2.77302213319075
"1674","00000397624000000",4,2.77302213319075
"1675","00000397627000000",1,0.693255533297688
"1676","00000397630000000",3,2.07976659989306
"1677","00000397633000000",2,1.38651106659538
"1678","00000397639000000",1,0.693255533297688
"1679","00000397642000000",1,0.693255533297688
"1680","00000397666000000",1,0.693255533297688
"1681","00000397669000000",1,0.693255533297688
"1682","00000397675000000",1,0.693255533297688
"1683","00000397693000000",2,1.38651106659538
"1684","00000397696000000",3,2.07976659989306
"1685","00000397708000000",2,1.38651106659538
"1686","00000397711000000",6,4.15953319978613
"1687","00000397714000000",3,2.07976659989306
"1688","00000397732000000",1,0.693255533297688
"1689","00000397735000000",2,1.38651106659538
"1690","00000397738000000",1,0.693255533297688
"1691","00000397744000000",1,0.693255533297688
"1692","00000397747000000",1,0.693255533297688
"1693","00000397780000000",1,0.693255533297688
"1694","00000397783000000",3,2.07976659989306
"1695","00000397786000000",3,2.07976659989306
"1696","00000397789000000",1,0.693255533297688
"1697","00000397792000000",1,0.693255533297688
"1698","00000397828000000",1,0.693255533297688
"1699","00000397864000000",1,0.693255533297688
"1700","00000397867000000",1,0.693255533297688
"1701","00000397870000000",1,0.693255533297688
"1702","00000397876000000",3,2.07976659989306
"1703","00000397879000000",3,2.07976659989306
"1704","00000397903000000",4,2.77302213319075
"1705","00000397906000000",2,1.38651106659538
"1706","00000397957000000",1,0.693255533297688
"1707","00000397960000000",2,1.38651106659538
"1708","00000397963000000",1,0.693255533297688
"1709","00000397969000000",1,0.693255533297688
"1710","00000397972000000",1,0.693255533297688
"1711","00000397975000000",2,1.38651106659538
"1712","00000397978000000",2,1.38651106659538
"1713","00000397987000000",3,2.07976659989306
"1714","00000398002000000",1,0.693255533297688
"1715","00000398005000000",1,0.693255533297688
"1716","00000398044000000",1,0.693255533297688
"1717","00000398056000000",1,0.693255533297688
"1718","00000398059000000",1,0.693255533297688
"1719","00000398074000000",2,1.38651106659538
"1720","00000398077000000",6,4.15953319978613
"1721","00000398083000000",1,0.693255533297688
"1722","00000398086000000",1,0.693255533297688
"1723","00000398122000000",1,0.693255533297688
"1724","00000398125000000",1,0.693255533297688
"1725","00000398128000000",1,0.693255533297688
"1726","00000398131000000",1,0.693255533297688
"1727","00000398134000000",1,0.693255533297688
"1728","00000398137000000",3,2.07976659989306
"1729","00000398140000000",4,2.77302213319075
"1730","00000398143000000",3,2.07976659989306
"1731","00000398146000000",1,0.693255533297688
"1732","00000398158100000",1,0.693255533297688
"1733","00000398159900000",1,0.693255533297688
"1734","00000398160000000",3,2.07976659989306
"1735","00000398160100000",3,2.07976659989306
"1736","00000398160200000",3,2.07976659989306
"1737","00000398160300000",3,2.07976659989306
"1738","00000398161520000",1,0.693255533297688
"1739","00000398161640000",1,0.693255533297688
"1740","00000398161660000",1,0.693255533297688
"1741","00000398161840100",1,0.693255533297688
"1742","00000398161860000",1,0.693255533297688
"1743","00000398290000000",1,0.693255533297688
"1744","00000398293000000",1,0.693255533297688
"1745","00000398293000100",1,0.693255533297688
"1746","00000398350000000",1,0.693255533297688
"1747","00000398353000000",1,0.693255533297688
"1748","00000399196000000",2,1.38651106659538
"1749","00000399199000000",2,1.38651106659538
"1750","00000399232000000",2,1.38651106659538
"1751","00000399235000000",2,1.38651106659538
"1752","00000399520000000",1,0.693255533297688
"1753","00000400258000000",1,0.693255533297688
"1754","00000400261000000",1,0.693255533297688
"1755","00000400267000000",1,0.693255533297688
"1756","00000400789000000",1,0.693255533297688
"1757","00000400792000000",1,0.693255533297688
"1758","00000401383000000",1,0.693255533297688
"1759","00000401389000000",1,0.693255533297688
"1760","00000401581000000",1,0.693255533297688
"1761","00000401584000000",1,0.693255533297688
"1762","00000401692000000",1,0.693255533297688
"1763","00000401695000000",1,0.693255533297688
"1764","00000402301000000",1,0.693255533297688
"1765","00000402304000000",1,0.693255533297688
"1766","00000402640000000",1,0.693255533297688
"1767","00000402643000000",1,0.693255533297688
"1768","00000403383450000",1,0.693255533297688
"1769","00000403383480000",1,0.693255533297688
"1770","00000403543000000",1,0.693255533297688
"1771","00000403546000000",1,0.693255533297688
"1772","00000406384000000",1,0.693255533297688
"1773","00000406387000000",1,0.693255533297688
"1774","00000406462000000",1,0.693255533297688
"1775","00000406465000000",1,0.693255533297688
"1776","00000406480000000",1,0.693255533297688
"1777","00000406483000000",1,0.693255533297688
"1778","00000406495000000",1,0.693255533297688
"1779","00000407089000000",1,0.693255533297688
"1780","00000407092000000",1,0.693255533297688
"1781","00000407218000000",1,0.693255533297688
"1782","00000407290000000",1,0.693255533297688
"1783","00000412366000000",2,1.38651106659538
"1784","00000412369000000",3,2.07976659989306
"1785","00000412372000000",1,0.693255533297688
"1786","00000412789000000",1,0.693255533297688
"1787","00000412792000000",1,0.693255533297688
"1788","00000414373000000",1,0.693255533297688
"1789","00000414703640000",1,0.693255533297688
"1790","00000414703660000",1,0.693255533297688
"1791","00000417316000000",2,1.38651106659538
"1792","00000417319000000",2,1.38651106659538
"1793","00000417322000000",2,1.38651106659538
"1794","00000417682000000",1,0.693255533297688
"1795","00000418459000000",1,0.693255533297688
"1796","00000418463000000",1,0.693255533297688
"1797","00000418810000000",2,1.38651106659538
"1798","00000419578000000",1,0.693255533297688
"1799","00000419581000000",1,0.693255533297688
"1800","00000419602000000",1,0.693255533297688
"1801","00000420352000000",1,0.693255533297688
"1802","00000420355000000",1,0.693255533297688
"1803","00000423922000000",1,0.693255533297688
"1804","00000423931000000",1,0.693255533297688
"1805","00000426526000000",1,0.693255533297688
"1806","00000426529000000",1,0.693255533297688
"1807","00000426859000000",1,0.693255533297688
"1808","00000426943000000",1,0.693255533297688
"1809","00000426946000000",1,0.693255533297688
"1810","00000428794000000",1,0.693255533297688
"1811","00000428797000000",2,1.38651106659538
"1812","00000428800000000",1,0.693255533297688
"1813","00000428806000000",2,1.38651106659538
"1814","00000428809000000",2,1.38651106659538
"1815","00000428815000000",1,0.693255533297688
"1816","00000428818000000",1,0.693255533297688
"1817","00000428881000000",1,0.693255533297688
"1818","00000428884000000",1,0.693255533297688
"1819","00000429148000000",1,0.693255533297688
"1820","00000429160000000",1,0.693255533297688
"1821","00000429163000000",1,0.693255533297688
"1822","00000429688000000",1,0.693255533297688
"1823","00000432685000000",1,0.693255533297688
"1824","00000432688000000",1,0.693255533297688
"1825","00000435553000000",1,0.693255533297688
"1826","00000435556000000",1,0.693255533297688
"1827","00000435562000000",1,0.693255533297688
"1828","00000435565000000",1,0.693255533297688
"1829","00000435583000000",1,0.693255533297688
"1830","00000435586000000",1,0.693255533297688
"1831","00000435646000000",1,0.693255533297688
"1832","00000435649000000",1,0.693255533297688
"1833","00000435745000000",1,0.693255533297688
"1834","00000435751000000",1,0.693255533297688
"1835","00000435763000000",1,0.693255533297688
"1836","00000435766000000",1,0.693255533297688
"1837","00000435808000000",1,0.693255533297688
"1838","00000435811000000",2,1.38651106659538
"1839","00000435814000000",1,0.693255533297688
"1840","00000435874000000",1,0.693255533297688
"1841","00000435877000000",1,0.693255533297688
"1842","00000435880000000",2,1.38651106659538
"1843","00000435946000000",1,0.693255533297688
"1844","00000435949000000",1,0.693255533297688
"1845","00000436060000000",1,0.693255533297688
"1846","00000436063000000",1,0.693255533297688
"1847","00000436159000000",1,0.693255533297688
"1848","00000436177000000",1,0.693255533297688
"1849","00000436267000000",1,0.693255533297688
"1850","00000436270000000",1,0.693255533297688
"1851","00000436351000000",2,1.38651106659538
"1852","00000436360000000",2,1.38651106659538
"1853","00000436363000000",2,1.38651106659538
"1854","00000436393000000",1,0.693255533297688
"1855","00000436396000000",1,0.693255533297688
"1856","00000436435000000",1,0.693255533297688
"1857","00000436546000000",2,1.38651106659538
"1858","00000436549000000",1,0.693255533297688
"1859","00000436915000000",1,0.693255533297688
"1860","00000436918000000",1,0.693255533297688
"1861","00000437023000000",1,0.693255533297688
"1862","00000437026000000",1,0.693255533297688
"1863","00000437029000000",1,0.693255533297688
"1864","00000437032000000",1,0.693255533297688
"1865","00000437062000000",1,0.693255533297688
"1866","00000437536000000",1,0.693255533297688
"1867","00000437539000000",1,0.693255533297688
"1868","00000437596000000",1,0.693255533297688
"1869","00000437599000000",1,0.693255533297688
"1870","00000437644000000",1,0.693255533297688
"1871","00000437647000000",1,0.693255533297688
"1872","00000437686000000",1,0.693255533297688
"1873","00000437689000000",1,0.693255533297688
"1874","00000437692000000",2,1.38651106659538
"1875","00000437695000000",2,1.38651106659538
"1876","00000437701000000",1,0.693255533297688
"1877","00000437704000000",1,0.693255533297688
"1878","00000437719000000",1,0.693255533297688
"1879","00000437737000000",1,0.693255533297688
"1880","00000437740000000",2,1.38651106659538
"1881","00000437743000000",1,0.693255533297688
"1882","00000437809000000",1,0.693255533297688
"1883","00000437818000000",1,0.693255533297688
"1884","00000437821000000",1,0.693255533297688
"1885","00000438004000000",1,0.693255533297688
"1886","00000438007000000",1,0.693255533297688
"1887","00000438085000000",1,0.693255533297688
"1888","00000438088000000",1,0.693255533297688
