"","Acct","days_from_CO_appro_to_issue","days_from_CO_appro_to_issue_scaled","count_COs","count_COs_scaled","days_since_issue","days_since_issue_scaled","CO_type","CO_sqft","CO_sqft_scaled","occupancy","CO_code_distr"
"1510","00000602651000000",10,0.0104073192863368,1,0.38448812847302,494,4.7396192936806,2,2400,0.0329564190977157,7,3
"1511","00000602666000000",5,0.00520365964316842,1,0.38448812847302,702,6.73524846996716,2,9322,0.128008224512044,26,3
"1512","00000602707000000",4,0.00416292771453473,3,1.15346438541906,480,4.60529809912285,2,2200,0.0302100508395727,26,3
"1513","00000602713000000",3,0.00312219578590105,3,1.15346438541906,442,4.24071199960895,2,1500,0.0205977619360723,26,3
"1514","00000602722000000",5,0.00520365964316842,1,0.38448812847302,527,5.05623353799529,2,1500,0.0205977619360723,26,3
"1515","00000602734000000",23,0.0239368343585747,1,0.38448812847302,665,6.38025674149311,2,9600,0.131825676390863,7,3
"1516","00000602884000000",1,0.00104073192863368,1,0.38448812847302,647,6.207558062776,2,1500,0.0205977619360723,7,3
"1517","00000602893000000",1,0.00104073192863368,1,0.38448812847302,647,6.207558062776,2,1500,0.0205977619360723,7,3
"1518","00000603052000000",2,0.00208146385726737,1,0.38448812847302,471,4.51894875976429,2,3000,0.0411955238721446,7,3
"1519","00000603064000000",1,0.00104073192863368,2,0.768976256946041,556,5.33447029815063,2,1000,0.0137318412907149,26,3
"1520","00000603073000000",11,0.0114480512149705,3,1.15346438541906,455,4.36543882312687,2,NA,NA,27,3
"1521","00000603177000000",NA,NA,1,0.38448812847302,470,4.50935438872445,2,6250,0.0858240080669679,26,3
"1522","00000603186000000",1,0.00104073192863368,2,0.768976256946041,407,3.90490901321458,2,NA,NA,26,3
"1523","00000603189000000",1,0.00104073192863368,2,0.768976256946041,407,3.90490901321458,2,NA,NA,26,3
"1524","00000603192000000",126,0.131132223007844,1,0.38448812847302,676,6.48579482293134,2,2400,0.0329564190977157,26,3
"1525","00000603292000000",8,0.00832585542906946,1,0.38448812847302,422,4.04882457881217,2,800,0.0109854730325719,7,3
"1526","00000603293000000",8,0.00832585542906946,1,0.38448812847302,422,4.04882457881217,2,800,0.0109854730325719,7,3
"1527","00000603325000000",5,0.00520365964316842,2,0.768976256946041,555,5.32487592711079,2,2250,0.0308966429041084,26,3
"1528","00000603331000000",380,0.3954781328808,1,0.38448812847302,602,5.77581136598324,2,5000,0.0686592064535743,7,3
"1529","00000603331000300",380,0.3954781328808,1,0.38448812847302,602,5.77581136598324,2,5000,0.0686592064535743,7,3
"1530","00000603340000000",3,0.00312219578590105,1,0.38448812847302,526,5.04663916695545,2,5000,0.0686592064535743,26,3
"1531","00000603385000000",NA,NA,1,0.38448812847302,557,5.34406466919047,2,2400,0.0329564190977157,26,3
"1532","00000603394000000",NA,NA,1,0.38448812847302,557,5.34406466919047,2,2400,0.0329564190977157,26,3
"1533","00000603397000000",NA,NA,1,0.38448812847302,499,4.78759114887979,2,5328,0.0731632503969288,7,3
"1534","00000603401000000",2,0.00208146385726737,4,1.53795251389208,652,6.2555299179752,2,2000,0.0274636825814297,26,3
"1535","00000603432000000",1,0.00104073192863368,9,3.46039315625718,491,4.71083618056108,2,2400,0.0329564190977157,26,3
"1536","00000603432000200",1,0.00104073192863368,8,3.07590502778416,388,3.72261596345763,2,2000,0.0274636825814297,26,3
"1537","00000603553000000",10,0.0104073192863368,1,0.38448812847302,434,4.16395703129024,2,4500,0.0617932858082169,26,3
"1538","00000603565000000",3,0.00312219578590105,2,0.768976256946041,420,4.02963583673249,2,5400,0.0741519429698602,27,3
"1539","00000603577000000",10,0.0104073192863368,1,0.38448812847302,378,3.62667225305924,2,3600,0.0494346286465735,26,3
"1540","00000603580000000",10,0.0104073192863368,1,0.38448812847302,378,3.62667225305924,2,3600,0.0494346286465735,26,3
"1541","00000603751000000",4,0.00416292771453473,3,1.15346438541906,430,4.12557954713088,2,1900,0.0260904984523582,26,3
"1542","00000603778100000",NA,NA,1,0.38448812847302,464,4.45178816248542,2,10762,0.147782075970673,26,3
"1543","00000603838500000",1,0.00104073192863368,1,0.38448812847302,413,3.96247523945362,2,1750,0.024030722258751,20,3
"1544","00000603856000000",14,0.0145702470008716,1,0.38448812847302,721,6.91754151972411,2,3435,0.0471688748336055,2,3
"1545","00000603892000000",57,0.0593217199321199,1,0.38448812847302,693,6.64889913060861,2,2800,0.0384491556140016,2,3
"1546","00000603919000000",491,0.510999376959138,3,1.15346438541906,599,5.74702825286372,2,8400,0.115347466842005,26,3
"1547","00000603926000000",29,0.0301812259303768,1,0.38448812847302,730,7.00389085908266,2,1000,0.0137318412907149,7,3
"1548","00000604184000000",43,0.0447514729312484,6,2.30692877083812,414,3.97206961049346,2,3680,0.0505331759498307,27,3
"1549","00000604216000000",1351,1.40602883558411,1,0.38448812847302,396,3.79937093177635,2,3654,0.0501761480762721,26,3
"1550","00000604279000000",5,0.00520365964316842,1,0.38448812847302,681,6.53376667813054,2,2000,0.0274636825814297,26,3
"1551","00000604282000000",21,0.0218553705013073,2,0.768976256946041,389,3.73221033449747,2,NA,NA,27,3
"1552","00000604294000000",4,0.00416292771453473,3,1.15346438541906,479,4.59570372808301,2,6007,0.0824871706333241,7,3
"1553","00000604307450000",2,0.00208146385726737,1,0.38448812847302,491,4.71083618056108,2,11770,0.161623771991714,26,3
"1554","00000604420000000",116,0.120724903721507,1,0.38448812847302,696,6.67768224372813,2,13000,0.178513936779293,26,3
"1555","00000604444000000",15,0.0156109789295052,1,0.38448812847302,514,4.93150671447738,2,2870,0.0394103845043516,7,3
"1556","00000604491000000",17,0.0176924427867726,2,0.768976256946041,504,4.83556300407899,2,1359,0.0186615723140815,7,3
"1557","00000604491700000",4,0.00416292771453473,1,0.38448812847302,536,5.14258287735385,2,30000,0.411955238721446,26,3
"1558","00000604537000000",36,0.0374663494308126,1,0.38448812847302,562,5.39203652438967,2,5300,0.0727787588407887,26,3
"1559","00000604576000000",5,0.00520365964316842,5,1.9224406423651,429,4.11598517609105,2,2500,0.0343296032267871,26,3
"1560","00000604586550000",4,0.00416292771453473,2,0.768976256946041,437,4.19274014440976,2,1139,0.0156405672301242,26,3
"1561","00000604639600000",3,0.00312219578590105,1,0.38448812847302,637,6.11161435237761,2,2400,0.0329564190977157,26,3
"1562","00000604640000200",5,0.00520365964316842,1,0.38448812847302,634,6.08283123925809,2,3600,0.0494346286465735,20,3
"1563","00000604645000000",1,0.00104073192863368,1,0.38448812847302,651,6.24593554693536,2,900,0.0123586571616434,20,3
"1564","00000604648000000",1,0.00104073192863368,2,0.768976256946041,427,4.09679643401137,2,4999,0.0686454746122836,26,3
"1565","00000604660000000",1,0.00104073192863368,1,0.38448812847302,651,6.24593554693536,2,900,0.0123586571616434,20,3
"1566","00000604663000000",1,0.00104073192863368,1,0.38448812847302,490,4.70124180952124,2,2554,0.0350711226564857,26,3
"1567","00000604690000000",14,0.0145702470008716,1,0.38448812847302,660,6.33228488629392,2,1000,0.0137318412907149,26,3
"1568","00000604699000000",3,0.00312219578590105,4,1.53795251389208,410,3.9336921263341,2,1000,0.0137318412907149,26,3
"1569","00000604738000000",NA,NA,1,0.38448812847302,700,6.71605972788749,2,1623,0.0222867784148302,26,3
"1570","00000604741000000",NA,NA,1,0.38448812847302,700,6.71605972788749,2,1623,0.0222867784148302,26,3
"1571","00000604744000000",212,0.220635168870341,2,0.768976256946041,428,4.10639080505121,2,4700,0.0645396540663598,26,3
"1572","00000604747000000",212,0.220635168870341,1,0.38448812847302,428,4.10639080505121,2,4700,0.0645396540663598,26,3
"1573","00000604879000000",33,0.0343441536449115,1,0.38448812847302,667,6.39944548357279,2,8000,0.109854730325719,26,3
"1574","00000604886000000",6,0.0062443915718021,1,0.38448812847302,584,5.60311268726613,2,750,0.0102988809680361,26,3
"1575","00000604888000000",6,0.0062443915718021,1,0.38448812847302,584,5.60311268726613,2,750,0.0102988809680361,26,3
"1576","00000604897000000",6,0.0062443915718021,1,0.38448812847302,620,5.94851004470034,2,7183,0.0986358159912048,26,3
"1577","00000604906000000",NA,NA,1,0.38448812847302,457,4.38462756520654,2,10716,0.1471504112713,7,3
