"","Shape_STAr","Shape_STLe","Acct","count_of_311"
"2825",8308.17285156,377.516611274,"00000654071630000",0.694023883250144
"2826",8308.74414063,384.271867982,"00000667306000000",0.694023883250144
"2827",8309.85742188,379.565396319,"00000797727820000",0.694023883250144
"2828",8311.10839844,409.987623187,"00000296971000000",0.694023883250144
"2829",8315.59863281,382.897448454,"00000608644000000",0.694023883250144
"2830",8320.72753906,419.999376825,"00000342001000000",0.694023883250144
"2831",8320.8203125,420.000878106,"00000342004000000",0.694023883250144
"2832",8320.96777344,383.581676986,"00000397417000000",0.694023883250144
"2833",8326.38671875,384.418912668,"00000627769000000",0.694023883250144
"2834",8330.55664063,374.079383511,"00000725324600000",0.694023883250144
"2835",8331.77539063,411.50459948,"00000697783000000",0.694023883250144
"2836",8336.63769531,446.802492361,"00000302893000000",0.694023883250144
"2837",8339.078125,380.17511083,"00000797686620000",0.694023883250144
"2838",8339.24804688,377.87185958,"00000794211660000",0.694023883250144
"2839",8339.83300781,398.000412289,"00000239329000000",0.694023883250144
"2840",8340.89257813,381.200882542,"00000797727500000",0.694023883250144
"2841",8341.703125,376.572739983,"008292000U0370000",0.694023883250144
"2842",8343.26367188,373.607803708,"00000790252000000",0.694023883250144
"2843",8344.12695313,410.408890285,"00000296977000000",0.694023883250144
"2844",8346.77929688,368.22269999,"00000542590000000",0.694023883250144
"2845",8347.94042969,413.162828405,"00000278140000000",0.694023883250144
"2846",8349.24902344,414.730459636,"00000168226000000",0.694023883250144
"2847",8351.72265625,370.040752132,"006781000B0340000",0.694023883250144
"2848",8354.36132813,410.729730787,"00000438472000000",0.694023883250144
"2849",8355.85351563,386.515493787,"00000473530000000",0.694023883250144
"2850",8358.21289063,387.509231126,"00000772555000000",0.694023883250144
"2851",8360.71191406,383.094775286,"00000569908000000",0.694023883250144
"2852",8362.38378906,445.986527145,"00000284797000000",0.694023883250144
"2853",8362.45898438,384.976108539,"00000738322000000",0.694023883250144
"2854",8365.02539063,380.662677994,"00000397789000000",0.694023883250144
"2855",8366.20898438,384.230879227,"0060480Y000070000",0.694023883250144
"2856",8369.53808594,379.896239463,"00000396268000000",0.694023883250144
"2857",8370.87304688,396.414252679,"00000382552000000",0.694023883250144
"2858",8374.13378906,405.581726278,"00000330535000000",0.694023883250144
"2859",8374.40039063,377.847168378,"00000820447240000",0.694023883250144
"2860",8374.67871094,379.157342593,"00000321214000000",0.694023883250144
"2861",8375.44140625,388.344933712,"00000667807000000",0.694023883250144
"2862",8378.11523438,381.128571668,"00000397627000000",0.694023883250144
"2863",8378.52246094,397.704592173,"00000488635000000",0.694023883250144
"2864",8378.56835938,372.61406534,"0060480X000110000",0.694023883250144
"2865",8380.3359375,372.444664981,"00000820846760000",0.694023883250144
"2866",8380.76757813,379.434425359,"00000812440000000",0.694023883250144
"2867",8382.72167969,426.387010506,"00000276829000000",0.694023883250144
"2868",8383.65625,379.52734411,"00000794211960000",0.694023883250144
"2869",8389.59375,388.103340853,"00000708892000000",0.694023883250144
"2870",8390.11914063,380.887987868,"00000797726850000",0.694023883250144
"2871",8393.92382813,384.816246179,"00000248380000000",0.694023883250144
"2872",8396.02832031,378.833618484,"00000654071640000",0.694023883250144
"2873",8397.18066406,382.461818812,"00000482158000000",0.694023883250144
"2874",8397.375,370.221745755,"00000735475000000",0.694023883250144
"2875",8399.34765625,415.111425569,"00000369367000000",0.694023883250144
"2876",8399.97460938,379.999580539,"00000811158220000",0.694023883250144
"2877",8399.97851563,379.999580554,"00000811157120000",0.694023883250144
"2878",8399.9921875,379.999804758,"00000811178260000",0.694023883250144
"2879",8399.99609375,379.999804772,"00000811178240000",0.694023883250144
"2880",8400.00390625,379.999991261,"00000820490640000",0.694023883250144
"2881",8400.00585938,379.999991246,"00000820490620000",0.694023883250144
"2882",8400.00585938,380.000074061,"00000811158200000",0.694023883250144
"2883",8400.0078125,380.000074061,"00000811152210000",0.694023883250144
"2884",8400.0078125,380.000074061,"00000811157100000",0.694023883250144
"2885",8400.0234375,380.000567583,"00000811157090000",0.694023883250144
"2886",8400.04980469,423.686859483,"00000336724000000",0.694023883250144
"2887",8402.04492188,439.970172485,"00000207712000000",0.694023883250144
"2888",8406.11816406,389.903016807,"00000335803000000",0.694023883250144
"2889",8406.69921875,383.373642507,"00000725323600000",0.694023883250144
"2890",8407.19335938,382.230696789,"00000666352000000",0.694023883250144
"2891",8409.97460938,390.770365238,"00000710149000000",0.694023883250144
"2892",8410.30078125,381.600989653,"00000712432000000",0.694023883250144
"2893",8410.7578125,379.899253181,"00000794211970000",0.694023883250144
"2894",8411.74414063,380.335508193,"00000811158580000",0.694023883250144
"2895",8412.91894531,416.093754054,"00000326545000000",0.694023883250144
"2896",8413.47460938,381.390633633,"00000811157030000",0.694023883250144
"2897",8417.46289063,392.760061832,"00000248665000000",0.694023883250144
"2898",8423.15820313,387.596853081,"00000441013000000",0.694023883250144
"2899",8424.24511719,390.171567237,"00000247753000000",0.694023883250144
"2900",8426.87304688,383.397298143,"00000520300000000",0.694023883250144
"2901",8428.84960938,381.218477075,"00000797725260000",0.694023883250144
"2902",8429.7421875,377.865966146,"00000797705900000",0.694023883250144
"2903",8431.06933594,401.175325155,"00000426526000000",0.694023883250144
"2904",8432.73632813,379.223516533,"00000812980000000",0.694023883250144
"2905",8434.00390625,384.947230676,"00000483085000000",0.694023883250144
"2906",8434.84960938,379.728823033,"00000797724060000",0.694023883250144
"2907",8435.01171875,380.454498161,"00000812437000000",0.694023883250144
"2908",8435.234375,385.864660558,"00000546613000000",0.694023883250144
"2909",8440.33007813,380.077937042,"00000797724040000",0.694023883250144
"2910",8441.10644531,396.576689861,"00000206212000000",0.694023883250144
"2911",8445.05761719,383.063670976,"00000664948000000",0.694023883250144
"2912",8448.84570313,411.222343786,"00000272626000000",0.694023883250144
"2913",8449.796875,393.347888587,"00000742348000000",0.694023883250144
"2914",8450.20507813,389.853368656,"00000667288000000",0.694023883250144
"2915",8453.76757813,429.562980345,"00000336721000000",0.694023883250144
"2916",8453.8203125,385.695102153,"00000712582000000",0.694023883250144
"2917",8453.90039063,383.437655941,"00000794214680000",0.694023883250144
"2918",8454.46679688,384.779568794,"00000397138000000",0.694023883250144
"2919",8455.94335938,430.74825342,"00000489493000000",0.694023883250144
"2920",8459.61914063,452.30729257,"00000737485000000",0.694023883250144
"2921",8460.81640625,386.47742783,"00000518011000000",0.694023883250144
"2922",8466.3671875,389.128740337,"00000667804000000",0.694023883250144
"2923",8468.80175781,434.083764346,"00000315502000000",0.694023883250144
"2924",8471.10742188,391.487754762,"00000493927000000",0.694023883250144
"2925",8471.36035156,411.596938701,"00000505882000000",0.694023883250144
"2926",8471.83398438,379.9833534,"00000797725800000",0.694023883250144
"2927",8472.36914063,389.983598594,"00000247759000000",0.694023883250144
"2928",8475.59960938,386.426543576,"00000471991000000",0.694023883250144
"2929",8476.87988281,381.233385095,"00000798466000000",0.694023883250144
"2930",8478.82324219,381.346524363,"00000798469000000",0.694023883250144
"2931",8480.94921875,381.080892939,"00000813064000000",0.694023883250144
"2932",8480.98144531,386.29490405,"00000485650000000",0.694023883250144
"2933",8481.11816406,382.887712665,"00000797726650000",0.694023883250144
"2934",8484.78808594,412.789264224,"00000122863000000",0.694023883250144
"2935",8485.28222656,407.867119913,"CONDO00C1159CONDO",0.694023883250144
"2936",8486.52832031,385.282376516,"00000617173000000",0.694023883250144
"2937",8486.69921875,379.969332137,"00000728101000000",0.694023883250144
"2938",8490.27050781,368.163978738,"0048970E000100000",0.694023883250144
"2939",8494.21582031,383.713100867,"00000797727510000",0.694023883250144
"2940",8495,382.836203873,"00000797686640000",0.694023883250144
"2941",8495.28515625,444.142744983,"005211000207A0000",0.694023883250144
"2942",8496.00585938,383.491766095,"00000517864000000",0.694023883250144
"2943",8496.28710938,390.617316188,"00000709381000000",0.694023883250144
"2944",8497.53125,443.004605188,"00000184345000000",0.694023883250144
"2945",8499.9375,439.999357912,"00000188266000000",0.694023883250144
"2946",8500.00097656,370.000097429,"00000287788000000",0.694023883250144
"2947",8500.81640625,414.408946214,"00000372655000000",0.694023883250144
"2948",8502.04394531,401.006427113,"00000398353000000",0.694023883250144
"2949",8503.25976563,380.097036573,"00000180814000000",0.694023883250144
"2950",8503.34570313,387.666495864,"00000544306000000",0.694023883250144
"2951",8504.50390625,374.989201911,"00000799473040000",0.694023883250144
"2952",8506.70703125,404.761582968,"00000544999000000",0.694023883250144
"2953",8508.95507813,392.232494866,"00000736093000000",0.694023883250144
"2954",8509.63671875,448.349373801,"00000805888000000",0.694023883250144
"2955",8509.66113281,381.85307757,"00000609973000000",0.694023883250144
"2956",8511.71191406,381.555543817,"00000798796870000",0.694023883250144
"2957",8516.02636719,417.2997789,"00000326527000000",0.694023883250144
"2958",8517.40039063,384.294748972,"00000615820000000",0.694023883250144
"2959",8519.8515625,410.491210382,"00000499570000000",0.694023883250144
"2960",8520.04492188,392.088642599,"00000242068000000",0.694023883250144
"2961",8523.0859375,402.495456172,"00000426529000000",0.694023883250144
"2962",8531.14746094,442.698927384,"00000207706000000",0.694023883250144
"2963",8532.0625,381.832498079,"00000794211700000",0.694023883250144
"2964",8532.90527344,383.844718517,"00000797726660000",0.694023883250144
"2965",8539.25683594,412.047650043,"00000261013000000",0.694023883250144
"2966",8540.00878906,393.621438234,"00000441904000000",0.694023883250144
"2967",8540.22949219,437.634962039,"00000443590000000",0.694023883250144
"2968",8542.01269531,394.626070201,"00000615544000000",0.694023883250144
"2969",8543.06445313,386.245526165,"00000794190800000",0.694023883250144
"2970",8545.68554688,384.375578523,"00000793982340000",0.694023883250144
"2971",8550.03515625,414.000371888,"00000125473000000",0.694023883250144
"2972",8554.35351563,387.262918576,"00000820493180000",0.694023883250144
"2973",8554.41992188,381.85340614,"00000794211710000",0.694023883250144
"2974",8555.23535156,394.152508485,"00000441901000000",0.694023883250144
"2975",8555.6953125,387.340406314,"00000765556000000",0.694023883250144
"2976",8556.17285156,404.552131974,"00000396325000000",0.694023883250144
"2977",8556.18945313,402.608898388,"00000397441000000",0.694023883250144
"2978",8556.37304688,399.739021834,"00000522175000000",0.694023883250144
"2979",8558.32324219,450.656506049,"00000270652000000",0.694023883250144
"2980",8559.171875,393.286990642,"00000521581000000",0.694023883250144
"2981",8559.72070313,399.930832088,"00000747955000000",0.694023883250144
"2982",8560.61425781,381.76339096,"00000268294000000",0.694023883250144
"2983",8563.10351563,384.947031843,"00000397732000000",0.694023883250144
"2984",8563.11328125,405.647978861,"00000544996000000",0.694023883250144
"2985",8564.1484375,370.750397449,"00000812407000000",0.694023883250144
"2986",8566.11328125,385.329545873,"00000815566000000",0.694023883250144
"2987",8566.82421875,396.472079395,"00000734986000000",0.694023883250144
"2988",8567.046875,389.531838987,"00000724393000000",0.694023883250144
"2989",8567.453125,382.97724139,"00000666961000000",0.694023883250144
"2990",8573.1484375,391.593026525,"00000440869000000",0.694023883250144
"2991",8576.265625,387.875356381,"00000485647000000",0.694023883250144
"2992",8576.87011719,383.675346766,"00000797725270000",0.694023883250144
"2993",8577.50292969,385.283583519,"00000651898000000",0.694023883250144
"2994",8578.58691406,383.421470523,"00000651415000000",0.694023883250144
"2995",8578.82226563,416.500260147,"00000477880000000",0.694023883250144
"2996",8581.140625,397.55201027,"00000521896000000",0.694023883250144
"2997",8581.390625,381.909746702,"00000797725810000",0.694023883250144
"2998",8581.9921875,415.025047541,"00000265408000000",0.694023883250144
"2999",8587.16992188,385.443129216,"00000243904000000",0.694023883250144
"3000",8590.06933594,397.599658762,"00000657823000000",0.694023883250144
"3001",8590.09765625,416.997529629,"00000194029000000",0.694023883250144
"3002",8591.32226563,383.566224601,"00000799487200000",0.694023883250144
"3003",8591.69824219,405.648799787,"00000463396000000",0.694023883250144
"3004",8592.41601563,382.771085119,"00000798451000000",0.694023883250144
"3005",8594.86621094,447.746856808,"00000284686000000",0.694023883250144
"3006",8596.54101563,387.072634744,"00000617170000000",0.694023883250144
"3007",8605.10742188,390.270500267,"00000554440000000",0.694023883250144
"3008",8607,391.56764822,"00000440875000000",0.694023883250144
"3009",8613.83203125,393.043424946,"00000357502000000",0.694023883250144
"3010",8614.05273438,383.590099533,"00738900030010000",0.694023883250144
"3011",8614.42089844,407.310952929,"00000196174000000",0.694023883250144
"3012",8615.21875,380.103888067,"00000482341000000",0.694023883250144
"3013",8617.21875,382.897692227,"00000454720000000",0.694023883250144
"3014",8622.29589844,406.851261723,"00000517579000000",0.694023883250144
"3015",8628.71289063,390.746676332,"00000627532000000",0.694023883250144
"3016",8629.35546875,405.381279496,"00000243499000000",0.694023883250144
"3017",8630.265625,447.716119111,"00000147394000000",0.694023883250144
"3018",8631.32617188,377.075870545,"00000586327000000",0.694023883250144
"3019",8636.33886719,391.156110179,"00000485659000000",0.694023883250144
"3020",8637.35839844,400.209730652,"00000647506000000",0.694023883250144
"3021",8639.45800781,414.971573222,"00000209305000000",0.694023883250144
"3022",8639.99414063,383.99986698,"00000811151510000",0.694023883250144
"3023",8639.99609375,383.999918532,"00000811158680000",0.694023883250144
"3024",8643.203125,384.053575512,"00000517153000000",0.694023883250144
"3025",8645.33300781,366.520409751,"00000361123000000",0.694023883250144
"3026",8645.71484375,415.278979965,"00000570862000000",0.694023883250144
"3027",8647.98632813,394.605511511,"00000710146000000",0.694023883250144
"3028",8653.12597656,408.441530543,"00000436396000000",0.694023883250144
"3029",8653.37304688,393.967824281,"00000242065000000",0.694023883250144
"3030",8655.66015625,388.533144796,"00000381601000000",0.694023883250144
"3031",8655.91113281,438.80697737,"00000435649000000",0.694023883250144
"3032",8655.94726563,412.719822284,"00000380998000000",0.694023883250144
"3033",8657.39257813,412.255258861,"00000436060000000",0.694023883250144
"3034",8658.5546875,408.626949959,"00000396331000000",0.694023883250144
"3035",8661.13574219,385.499373499,"00000820480500000",0.694023883250144
"3036",8661.4375,401.689004392,"00000723577000000",0.694023883250144
"3037",8661.46582031,387.506795526,"00000243946000000",0.694023883250144
"3038",8665.88476563,388.225148918,"00000243949000000",0.694023883250144
"3039",8666.08496094,401.524958693,"00000645721000000",0.694023883250144
"3040",8666.57617188,387.346381878,"00000520303000000",0.694023883250144
"3041",8667.89453125,388.180218291,"00000798157000000",0.694023883250144
"3042",8671.2421875,384.155620593,"00000382354000000",0.694023883250144
"3043",8671.63671875,385.361007418,"00000738167570000",0.694023883250144
"3044",8673.859375,424.803547404,"00000452053000000",0.694023883250144
"3045",8674.24609375,388.982381292,"00000707335000000",0.694023883250144
"3046",8679.44628906,388.943922447,"00000447757000000",0.694023883250144
"3047",8680.03417969,400.947002557,"00000239527000000",0.694023883250144
"3048",8680.67773438,388.544715163,"00000797729290000",0.694023883250144
"3049",8683.61621094,454.62210416,"00000303163000000",0.694023883250144
"3050",8683.73828125,398.310229255,"00000574630000000",0.694023883250144
"3051",8685.25390625,408.786605106,"00000517576000000",0.694023883250144
"3052",8687.56640625,384.098164604,"00000518080000000",0.694023883250144
"3053",8688.43164063,384.732480983,"00000799487300000",0.694023883250144
"3054",8689.06835938,449.45638788,"00000284794000000",0.694023883250144
"3055",8690.9296875,413.920573408,"00000435808000000",0.694023883250144
"3056",8693.59375,390.181502885,"00000243802000000",0.694023883250144
"3057",8694.65917969,388.930758867,"00000646609000000",0.694023883250144
"3058",8697.38476563,456.44677778,"00000640515680000",0.694023883250144
"3059",8697.63476563,383.876855478,"00000379357000000",0.694023883250144
"3060",8698.625,387.006711877,"00000243907000000",0.694023883250144
"3061",8700.52832031,390.932314962,"00000554443000000",0.694023883250144
"3062",8700.72851563,404.175398234,"00000487015000000",0.694023883250144
"3063",8705.78027344,389.447796972,"00000608911000000",0.694023883250144
"3064",8705.88476563,388.895602992,"00000794190900000",0.694023883250144
"3065",8706.80664063,395.164695724,"00000382243000000",0.694023883250144
"3066",8708.67382813,384.83991947,"00000666244000000",0.694023883250144
"3067",8713.50683594,392.990235504,"00000820780200000",0.694023883250144
"3068",8715.25,389.029675407,"00000794212270000",0.694023883250144
"3069",8718.54492188,387.998206707,"00000812659000000",0.694023883250144
"3070",8721.1796875,399.343254569,"00000398290000000",0.694023883250144
"3071",8721.50585938,408.172766964,"00000396328000000",0.694023883250144
"3072",8721.95703125,438.719166272,"00000391777000000",0.694023883250144
"3073",8722.04296875,370.784114852,"00000733434560000",0.694023883250144
"3074",8722.30273438,388.620383562,"00000727816000000",0.694023883250144
"3075",8723.8203125,391.52390842,"00000707158000000",0.694023883250144
"3076",8724.4453125,412.991020606,"00000487009000000",0.694023883250144
"3077",8725.08203125,451.990244146,"00000692824000000",0.694023883250144
"3078",8725.96875,390.360770983,"00000738328000000",0.694023883250144
"3079",8728.4609375,396.563444915,"00000382216000000",0.694023883250144
"3080",8729.0546875,403.304774182,"00000717367000000",0.694023883250144
"3081",8730.68554688,384.865811667,"00883300020210000",0.694023883250144
"3082",8730.72363281,389.806085901,"00000617296000000",0.694023883250144
"3083",8731.31054688,378.361332329,"00000811178620000",0.694023883250144
"3084",8731.43164063,378.363396864,"00000811178520000",0.694023883250144
"3085",8732.39550781,381.801500342,"0085070F000140000",0.694023883250144
"3086",8732.94335938,389.624270888,"00000740923000000",0.694023883250144
"3087",8739.11914063,389.976851555,"00000617299000000",0.694023883250144
"3088",8743.4453125,384.35054447,"00000492553000000",0.694023883250144
"3089",8743.73632813,402.034923748,"00000646489000000",0.694023883250144
"3090",8749.98242188,389.999775406,"00000811160030000",0.694023883250144
"3091",8750.0234375,390.000571523,"00000811147500000",0.694023883250144
"3092",8750.02734375,390.000560073,"00000811147220000",0.694023883250144
"3093",8750.03125,390.00076825,"00000811160020000",0.694023883250144
"3094",8753.11328125,403.489118499,"00000764680040000",0.694023883250144
"3095",8754.76367188,406.411225809,"00667700030120000",0.694023883250144
"3096",8756.26855469,382.80164698,"00000299506000000",0.694023883250144
"3097",8757.29492188,387.093703204,"00000428818000000",0.694023883250144
"3098",8758.07128906,390.194396328,"00000485065000000",0.694023883250144
"3099",8758.078125,387.284889103,"00000797995000000",0.694023883250144
"3100",8758.65722656,444.73431448,"00000207709000000",0.694023883250144
"3101",8760.00585938,386.000061717,"00000811151270000",0.694023883250144
"3102",8761.0234375,390.010378227,"00000811161320000",0.694023883250144
"3103",8762.33886719,388.343316623,"00000152692000000",0.694023883250144
"3104",8763.25097656,374.637632019,"00000821044340000",0.694023883250144
"3105",8767.21191406,386.207414092,"00000820477160000",0.694023883250144
"3106",8767.34863281,460.34463408,"00000303223000000",0.694023883250144
"3107",8768.67773438,389.737921881,"00000794212260000",0.694023883250144
"3108",8770.90917969,378.895083678,"00000394316400000",0.694023883250144
"3109",8770.9296875,389.65894271,"00000719353000000",0.694023883250144
"3110",8772.30761719,449.246957813,"00000147397000000",0.694023883250144
"3111",8772.83789063,390.421362604,"00000740920000000",0.694023883250144
"3112",8772.99316406,426.949603589,"00000346351000000",0.694023883250144
"3113",8773.82617188,392.507727822,"00000820427060000",0.694023883250144
"3114",8774.0234375,416.818218023,"00000456928000000",0.694023883250144
"3115",8774.92773438,399.998562844,"00000401581000000",0.694023883250144
"3116",8774.94140625,399.998565933,"00000401584000000",0.694023883250144
"3117",8776.3359375,389.561080267,"00000794211900000",0.694023883250144
"3118",8776.91210938,396.356095742,"00000382240000000",0.694023883250144
"3119",8778.578125,422.304922305,"00000212083000000",0.694023883250144
"3120",8779.90429688,413.468322415,"00000569548000000",0.694023883250144
"3121",8782.53125,450.898063627,"00000278245000000",0.694023883250144
"3122",8784.6953125,381.231470754,"00000758053000000",0.694023883250144
"3123",8784.88476563,388.878167686,"00000812656000000",0.694023883250144
"3124",8785.86523438,385.634319952,"00000820480520000",0.694023883250144
"3125",8786.34179688,424.769788674,"00000811223600100",0.694023883250144
"3126",8789.01367188,386.20378765,"00000820425360000",0.694023883250144
"3127",8795.03710938,458.627700047,"00000147337000000",0.694023883250144
"3128",8796.046875,387.8700951,"00000737827000000",0.694023883250144
"3129",8797.15917969,401.659209625,"00000657832000000",0.694023883250144
"3130",8797.42578125,387.710191844,"00000797998000000",0.694023883250144
"3131",8801.85742188,375.079492975,"00000228709000000",0.694023883250144
"3132",8802.44238281,389.749061062,"00000638890000000",0.694023883250144
"3133",8802.89160156,452.105534674,"00000183604000000",0.694023883250144
"3134",8804.609375,418.636358692,"00000357097000000",0.694023883250144
"3135",8810.58300781,391.809611801,"00000243805000000",0.694023883250144
"3136",8814.51074219,390.698909107,"00000485155000000",0.694023883250144
"3137",8814.65039063,395.521896685,"00000727210000000",0.694023883250144
"3138",8814.74902344,395.231844745,"00000820780140000",0.694023883250144
"3139",8821.69824219,375.948426857,"00000545704000000",0.694023883250144
"3140",8822.74804688,379.851549402,"00000394316420000",0.694023883250144
"3141",8824.77441406,393.382625296,"00000485605000000",0.694023883250144
"3142",8825.33789063,374.018097226,"00000820412460000",0.694023883250144
"3143",8825.375,425.220754365,"00000478336000000",0.694023883250144
"3144",8825.70703125,386.736538887,"00000813061000000",0.694023883250144
"3145",8825.7421875,380.278446861,"00000799473020000",0.694023883250144
"3146",8826.37988281,405.755387468,"00000483082000000",0.694023883250144
"3147",8831.14941406,387.717862271,"00000793954080000",0.694023883250144
"3148",8832.42773438,417.501594513,"00000269257000000",0.694023883250144
"3149",8834.3984375,403.635489447,"00000383059000000",0.694023883250144
"3150",8834.52148438,391.40092952,"00000707332000000",0.694023883250144
"3151",8834.77734375,390.494511527,"00000493123000000",0.694023883250144
"3152",8836.21972656,389.726869372,"00000651901000000",0.694023883250144
"3153",8841.38085938,413.342823011,"00000765274000000",0.694023883250144
"3154",8843.48632813,392.308826511,"00000720118000000",0.694023883250144
"3155",8846.06738281,469.190523568,"00000149017000000",0.694023883250144
"3156",8846.65429688,391.545451961,"00000815362000000",0.694023883250144
"3157",8849.42773438,451.980526552,"00000805885000000",0.694023883250144
"3158",8849.98046875,418.001676005,"00000168385000000",0.694023883250144
"3159",8850.4375,391.165885161,"00000248401000000",0.694023883250144
"3160",8853.51171875,389.640201788,"00000517867000000",0.694023883250144
"3161",8855.4921875,421.029999598,"00000566908000000",0.694023883250144
"3162",8856.62011719,383.703117186,"00000799498400000",0.694023883250144
"3163",8857.61621094,415.123281515,"00000288115000000",0.694023883250144
"3164",8858.87109375,391.882967765,"00000608914000000",0.694023883250144
"3165",8859.30273438,451.472195973,"00000302917000000",0.694023883250144
"3166",8861.62890625,405.927617931,"00000398350000000",0.694023883250144
"3167",8861.7890625,415.048229861,"00000487003000000",0.694023883250144
"3168",8862.99316406,446.747405211,"00000231721000000",0.694023883250144
"3169",8864.25976563,389.795258797,"00000709033000000",0.694023883250144
"3170",8865.45117188,390.935406611,"00000712651000000",0.694023883250144
"3171",8868.28125,395.963058475,"00000288397000000",0.694023883250144
"3172",8868.31640625,450.068218483,"00000336817000000",0.694023883250144
"3173",8868.93847656,392.849874921,"00000485578000000",0.694023883250144
"3174",8869.45117188,386.345174699,"00000725319000000",0.694023883250144
"3175",8872.18945313,458.91078724,"00000147343000000",0.694023883250144
"3176",8877.20800781,394.483211791,"00000493129000000",0.694023883250144
"3177",8878.42871094,397.14850415,"00000357505000000",0.694023883250144
"3178",8880.01367188,388.000230714,"00000811158920000",0.694023883250144
"3179",8883.42675781,391.803980441,"00000798154000000",0.694023883250144
"3180",8883.99707031,399.96755389,"00000599014000000",0.694023883250144
"3181",8885.81738281,381.111887609,"00000394315740000",0.694023883250144
"3182",8886.03027344,394.67666003,"00000750833920000",0.694023883250144
"3183",8890.64648438,390.55634471,"00000815569000000",0.694023883250144
"3184",8891.89648438,412.834382139,"00000330532000000",0.694023883250144
"3185",8893.22363281,388.923042918,"00000651412000000",0.694023883250144
"3186",8893.30664063,417.635258563,"00000436549000000",0.694023883250144
"3187",8893.61914063,397.930429123,"00000811157020000",0.694023883250144
"3188",8893.98046875,392.555215405,"00000787276000000",0.694023883250144
"3189",8894.01953125,416.989476147,"00000435814000000",0.694023883250144
"3190",8894.90234375,460.02250454,"00000147334000000",0.694023883250144
"3191",8895.40332031,415.763563916,"00000288118000000",0.694023883250144
"3192",8902.859375,392.805121764,"00000787273000000",0.694023883250144
"3193",8906.2890625,446.982725142,"00000737563000000",0.694023883250144
"3194",8913.62695313,408.044534061,"00000665047000000",0.694023883250144
"3195",8915.54101563,417.080290973,"00000670798000000",0.694023883250144
"3196",8915.8046875,401.774193262,"00000395203000000",0.694023883250144
"3197",8915.8203125,418.188671543,"00000440329000000",0.694023883250144
"3198",8917.1875,383.201286966,"00000725752000000",0.694023883250144
"3199",8917.48730469,453.413039217,"00000183601000000",0.694023883250144
"3200",8918.71972656,418.975398325,"00000437032000000",0.694023883250144
"3201",8919.00195313,396.272931826,"00000820780180000",0.694023883250144
"3202",8919.52929688,397.858432556,"00000775015400000",0.694023883250144
"3203",8921.56835938,396.228616442,"00000648601000000",0.694023883250144
"3204",8921.74902344,393.670020833,"00000485581000000",0.694023883250144
"3205",8925.51269531,384.181752822,"00000799470560000",0.694023883250144
"3206",8928.44921875,395.400597142,"00000712306000000",0.694023883250144
"3207",8932.97460938,396.13293598,"00000727375000000",0.694023883250144
"3208",8934.37011719,417.165069624,"00000569692000000",0.694023883250144
"3209",8934.6640625,417.250704177,"00000439270000000",0.694023883250144
"3210",8937.05078125,390.540358542,"00000428815000000",0.694023883250144
"3211",8937.2109375,377.241000781,"00000521884000000",0.694023883250144
"3212",8939.21777344,384.009132657,"00000820486500000",0.694023883250144
"3213",8940.20410156,413.396979711,"00000657829000000",0.694023883250144
"3214",8947.33886719,382.764102522,"00000546616000000",0.694023883250144
"3215",8954.27832031,398.205300443,"00000247696000000",0.694023883250144
"3216",8960.61914063,417.394380338,"00000435751000000",0.694023883250144
"3217",8962.79589844,424.399555784,"00000238333000000",0.694023883250144
"3218",8963.29101563,395.511619879,"00000820427080000",0.694023883250144
"3219",8964.61523438,400.473922471,"00000775015500000",0.694023883250144
"3220",8966.88476563,462.195728495,"00000147424000000",0.694023883250144
"3221",8966.91699219,390.546781831,"00000793982140000",0.694023883250144
"3222",8972.70996094,410.760004717,"00000441193000000",0.694023883250144
"3223",8974.37792969,392.995867133,"00000586402000000",0.694023883250144
"3224",8984.86425781,420.352589964,"00000243493000000",0.694023883250144
"3225",8987.21679688,411.613383836,"00000436177000000",0.694023883250144
"3226",8988.546875,417.711007425,"00000706732000000",0.694023883250144
"3227",8989.74609375,459.70289107,"00000737419000000",0.694023883250144
"3228",8991.90722656,439.583638026,"00000356164000000",0.694023883250144
"3229",8992.40527344,420.50037207,"00000437686000000",0.694023883250144
"3230",8994.41503906,417.670544928,"00000211393000000",0.694023883250144
"3231",8995.66015625,411.666524713,"00000744031000000",0.694023883250144
"3232",8996.68359375,452.530683424,"00000307798000000",0.694023883250144
"3233",8996.92480469,420.34045857,"00000437704000000",0.694023883250144
"3234",8996.97460938,420.40772416,"00000437647000000",0.694023883250144
"3235",8997.44335938,421.665215903,"00000435766000000",0.694023883250144
"3236",8998.89160156,416.720821677,"00000436063000000",0.694023883250144
"3237",8999.99414063,393.999908884,"00000811184550000",0.694023883250144
"3238",8999.99609375,389.999893282,"00000811151740000",0.694023883250144
"3239",9000.02539063,420.000281296,"00000121768000000",0.694023883250144
"3240",9000.02832031,460.000424303,"CONDO00C1110CONDO",0.694023883250144
"3241",9000.29101563,396.218014492,"00000485602000000",0.694023883250144
"3242",9004.81542969,413.63142609,"00000438658000000",0.694023883250144
"3243",9008.48535156,390.148068597,"00000517147000000",0.694023883250144
"3244",9008.50292969,390.148642222,"00000517150000000",0.694023883250144
"3245",9011.89746094,391.691146465,"00000797725140000",0.694023883250144
"3246",9012.33691406,407.147539174,"00000401695000000",0.694023883250144
"3247",9013.6171875,395.479288386,"00000243811000000",0.694023883250144
"3248",9021.08984375,397.727767622,"00000727567000000",0.694023883250144
